DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
12022021,534674,3404,20969,4705,29196,72.35
12022021,534675,15270,303110,22262,447992,68.59
12022021,534680,2442,402930,2547,415288,95.88
12022021,534691,1906,8863,1906,8827,100.0
12022021,534707,1000,600,1000,600,100.0
12022021,534732,28,90,28,90,100.0
12022021,534733,1,4,1,4,100.0
12022021,534741,109643,33990,109643,33989,100.0
12022021,534742,2420,238854,5550,546637,43.6
12022021,534748,29841,1559193,31951,1699229,93.4
12022021,534755,4747,164009,11870,409764,39.99
12022021,534758,2971,1069560,4099,1501601,72.48
12022021,534796,14,256,14,256,100.0
12022021,534804,7485,3611139,13475,6549145,55.55
12022021,534809,861177,26481193,5271892,162614457,16.34
12022021,534816,28326,6959699,77686,19449923,36.46
12022021,534976,2711,7811340,8452,24652161,32.08
12022021,535136,1725,36397,1725,36397,100.0
12022021,535204,623,1583,696,1802,89.51
12022021,535205,306,1184,306,1184,100.0
12022021,535267,503,5737,503,5737,100.0
12022021,535276,1846,1024660,2648,1467074,69.71
12022021,535322,18930,5090277,46288,12537357,40.9
12022021,535431,16000,102240,19200,122944,83.33
12022021,535458,35,372,35,372,100.0
12022021,535566,863,33960,1294,54251,66.69
12022021,535601,1340,195707,1508,220396,88.86
12022021,535602,433,1043336,801,1954772,54.06
12022021,535620,1147,74555,1294,88126,88.64
12022021,535621,49281,1473502,56777,1713679,86.8
12022021,535648,21209,14350010,108752,73389541,19.5
12022021,535657,400,1384,400,1384,100.0
12022021,535693,842,13094,842,13060,100.0
12022021,535730,301950,68433,301950,68433,100.0
12022021,535754,11331,1001094,16741,1492876,67.68
12022021,535755,35342,5879142,87516,14568109,40.38
12022021,535789,760620,180038754,4753589,1125129506,16.0
12022021,535958,7165,11679,7240,12250,98.96
12022021,536170,250763,1257923,250763,1257923,100.0
12022021,536264,5334,192024,7603,273711,70.16
12022021,536493,429,270614,658,416551,65.2
12022021,536507,21213,1824318,34269,2947034,61.9
12022021,536565,6201,36152,6601,38584,93.94
12022021,536659,5476,40599,5476,40599,100.0
12022021,536672,1495,7971,1495,7971,100.0
12022021,536709,52,415,62,491,83.87
12022021,536751,10929,5596,10929,5596,100.0
12022021,536846,112,961,112,961,100.0
12022021,536868,42,1218,42,1218,100.0
12022021,536960,25040,597455,35987,855852,69.58
12022021,536974,12744,553727,35373,1537797,36.03
12022021,537007,7039,1133772,8068,1300894,87.25
12022021,537008,466,76424,801,131045,58.18
12022021,537069,272,7127,426,11090,63.85
12022021,537253,640,14400,640,14776,100.0
12022021,537254,9068,79234,9068,79234,100.0
12022021,537259,577,253852,785,342405,73.5
12022021,537291,523,139825,599,161339,87.31
12022021,537292,647,23325,969,34543,66.77
12022021,537326,388,3686,388,3686,100.0
12022021,537392,898,2443,898,2446,100.0
12022021,537524,417109,383741,421914,387216,98.86
12022021,537536,8908,357657,9658,381473,92.23
12022021,537708,1163,184348,1624,257129,71.61
12022021,537750,1610,149247,1715,157778,93.88
12022021,537766,17133,98344,31023,177543,55.23
12022021,537785,3750,990375,3750,996062,100.0
12022021,537800,59875,36413,59875,36413,100.0
12022021,537820,53462,39562,69657,51370,76.75
12022021,537839,2397,27398,2572,28844,93.2
12022021,537840,235,5157,235,5157,100.0
12022021,538019,11182,82241,11182,82241,100.0
12022021,538057,96152,2050923,150372,3209159,63.94
12022021,538081,783,877,783,883,100.0
12022021,538092,302,32858,430,46534,70.23
12022021,538119,550,21025,550,21025,100.0
12022021,538212,75389,27893,75389,27893,100.0
12022021,538268,3994,857313,7832,1697856,51.0
12022021,538273,200,1400,200,1400,100.0
12022021,538351,14691,257825,14691,257825,100.0
12022021,538365,880,18744,986,21178,89.25
12022021,538395,10,539,10,539,100.0
12022021,538401,3974,405746,5160,524965,77.02
12022021,538433,29101,8730,29101,8730,100.0
12022021,538446,5910,284312,5910,284312,100.0
12022021,538464,6645,14686,6645,14685,100.0
12022021,538476,14862,69703,16538,77897,89.87
12022021,538496,3000,43200,3000,43200,100.0
12022021,538521,19582,349539,19585,371539,99.98
12022021,538539,1210,1068,1210,1068,100.0
12022021,538540,185546,55663,185546,55663,100.0
12022021,538557,5193,10720,5193,10720,100.0
12022021,538562,7591,482409,12146,773772,62.5
12022021,538564,1057,157493,1208,179684,87.5
12022021,538565,16,592,16,591,100.0
12022021,538566,27769,24492258,44205,39376621,62.82
12022021,538567,570,416385,1239,918006,46.0
12022021,538568,356,3123,356,3123,100.0
12022021,538569,276,4968,276,4900,100.0
12022021,538598,9253,484395,9253,484394,100.0
12022021,538607,227445,896134,240446,946953,94.59
12022021,538634,2099,172118,2729,222091,76.91
12022021,538635,50937,2539210,155513,7772060,32.75
12022021,538653,2039,1610,2039,1610,100.0
12022021,538666,20539,6267476,42813,13105001,47.97
12022021,538683,69,38308,84,46591,82.14
12022021,538685,1471,103485,1685,118460,87.3
12022021,538706,18648,2242422,40273,4835827,46.3
12022021,538707,1146,14016,1146,13991,100.0
12022021,538708,42879,297581,44632,290680,96.07
12022021,538713,2412,86832,2412,86846,100.0
12022021,538714,102,4800,102,4839,100.0
12022021,538715,708,24780,833,29316,84.99
12022021,538716,22500,1057500,22500,1237500,100.0
12022021,538730,1714,1100646,2070,1294634,82.8
12022021,538732,701,15422,701,15422,100.0
12022021,538733,10,204,10,204,100.0
12022021,538734,1362,166028,1506,180469,90.44
12022021,538742,9902,217844,22873,498600,43.29
12022021,538765,15000,176250,15000,176250,100.0
12022021,538770,100,354,102,361,98.04
12022021,538772,24893,1860752,25979,1956088,95.82
12022021,538778,176446,7057840,177196,7087144,99.58
12022021,538786,140,567,140,567,100.0
12022021,538787,4767,12863,4767,12863,100.0
12022021,538788,2044,78286,2044,78285,100.0
12022021,538795,8167,1739980,8167,1739979,100.0
12022021,538812,55617,405707,55617,405707,100.0
12022021,538833,22473,125511,22473,125511,100.0
12022021,538834,52,126,52,125,100.0
12022021,538835,6406,2850350,11592,5250799,55.26
12022021,538836,1807,409286,2395,543838,75.45
12022021,538837,61102,4209928,68588,4727454,89.09
12022021,538860,26010,6763,26010,6692,100.0
12022021,538868,2200,34700,2200,34700,100.0
12022021,538882,1143,14162,1608,19336,71.08
12022021,538890,6684,205868,9115,282766,73.33
12022021,538891,12161,826948,62280,4230551,19.53
12022021,538896,100694,66120716,126814,86009475,79.4
12022021,538902,2774,787955,3274,935611,84.73
12022021,538918,103,201,103,200,100.0
12022021,538920,305017,5035830,305017,5035830,100.0
12022021,538922,4934,107315,6204,136380,79.53
12022021,538928,10,184,10,184,100.0
12022021,538942,1762,23893,2734,36702,64.45
12022021,538943,287,3574,287,3573,100.0
12022021,538952,3820,3897,3820,3880,100.0
12022021,538961,20407,132442,21112,136521,96.66
12022021,538962,114811,11222776,189546,18524895,60.57
12022021,538964,302,207263,368,247561,82.07
12022021,538965,4604,109441,4604,109441,100.0
12022021,538970,1246,995368,1904,1529206,65.44
12022021,538979,534,485940,633,577257,84.36
12022021,538987,2386,392349,2386,392349,100.0
12022021,539006,1261,1376382,1550,1691817,81.35
12022021,539009,1355,1688,1355,1688,100.0
12022021,539011,100,633,100,633,100.0
12022021,539016,1692,11692,1936,13658,87.4
12022021,539017,569,45748,570,45782,99.82
12022021,539018,8689,2609742,10810,3234354,80.38
12022021,539026,80000,2128000,128000,3368600,62.5
12022021,539031,1326,206843,1332,207244,99.55
12022021,539032,4581,22035,4581,22074,100.0
12022021,539040,11399,37409,11399,37409,100.0
12022021,539042,592,33804,594,33872,99.66
12022021,539043,21149,21572,21249,21665,99.53
12022021,539044,36587,790280,37980,840196,96.33
12022021,539045,390,3604,410,3778,95.12
12022021,539046,5157,60389,9284,112709,55.55
12022021,539056,20534,108009,32606,175276,62.98
12022021,539083,22074,1600365,87203,6227446,25.31
12022021,539090,5100,77265,5101,78013,99.98
12022021,539091,5,189,5,189,100.0
12022021,539097,55000,2202750,70000,2804000,78.57
12022021,539112,220,6380,220,6380,100.0
12022021,539113,424,587876,599,817279,70.78
12022021,539118,4466,1020705,9761,2252191,45.75
12022021,539122,4192,126389,4973,150461,84.3
12022021,539126,10073,170234,15653,265813,64.35
12022021,539132,1742,5911,1742,5911,100.0
12022021,539141,12601,1053444,18466,1553325,68.24
12022021,539142,5,98315,7,136253,71.43
12022021,539143,3306,48665,3306,48664,100.0
12022021,539148,25804,16970001,29670,20188695,86.97
12022021,539149,500,1085,500,1085,100.0
12022021,539150,54115,15038559,95530,26598172,56.65
12022021,539151,225,13287,229,13725,98.25
12022021,539175,1,10,1,9,100.0
12022021,539177,22028,8922442,22036,8815528,99.96
12022021,539195,2783,68390,2783,68390,100.0
12022021,539196,1005,13638,1005,13605,100.0
12022021,539197,204161,161288,252296,196177,80.92
12022021,539201,3900,324090,10045,842590,38.83
12022021,539216,74,6535,20589,1820064,0.36
12022021,539218,177,8496,177,8496,100.0
12022021,539219,7470,96662,11221,146874,66.57
12022021,539220,116,3128,116,3128,100.0
12022021,539221,852,670432,852,670432,100.0
12022021,539222,37500,1151250,52500,1478000,71.43
12022021,539223,3146,17524,3146,17523,100.0
12022021,539225,14989,95990,14989,95990,100.0
12022021,539226,99,4499,99,4499,100.0
12022021,539227,5485,166886,5485,166886,100.0
12022021,539228,1943,58492,1943,58492,100.0
12022021,539229,8400,69570,8400,69570,100.0
12022021,539235,1,295,2,597,50.0
12022021,539252,12888,77328,19713,116765,65.38
12022021,539254,29410,18457716,114013,70179125,25.8
12022021,539255,101,8166,101,8165,100.0
12022021,539267,1111,41607,1141,40295,97.37
12022021,539268,8201,4776263,14944,8697098,54.88
12022021,539274,2614,14779,2614,14779,100.0
12022021,539275,2151,145409,2151,145409,100.0
12022021,539276,233,78521,316,106564,73.73
12022021,539278,4335,5506,4355,5533,99.54
12022021,539289,26482,1727950,26482,1727950,100.0
12022021,539290,6451,107087,7254,121224,88.93
12022021,539291,20228,1811418,20929,1887751,96.65
12022021,539300,4,110,4,109,100.0
12022021,539301,9498,946476,13999,1394794,67.85
12022021,539302,15973,8519999,23025,12314181,69.37
12022021,539309,161,11563,161,11563,100.0
12022021,539310,125454,3725984,307781,8995656,40.76
12022021,539312,55,30223,143,78852,38.46
12022021,539313,1,1615,6,9700,16.67
12022021,539331,4645,520008,5216,595686,89.05
12022021,539332,12038,468881,24474,966200,49.19
12022021,539334,5024,715167,7752,1097172,64.81
12022021,539336,16351,7349775,89672,39831098,18.23
12022021,539337,11200,190960,11200,190960,100.0
12022021,539346,206603,5268377,484217,12589529,42.67
12022021,539351,4344,323846,4900,371045,88.65
12022021,539353,1000,179800,1516,266574,65.96
12022021,539354,10150,558758,15269,838550,66.47
12022021,539359,32597,3241772,52632,5342698,61.93
12022021,539363,104,546,104,546,100.0
12022021,539378,99,3237,99,3237,100.0
12022021,539383,1,1,1,1,100.0
12022021,539384,24,120,24,120,100.0
12022021,539391,1359,15439,1360,15267,99.93
12022021,539399,114,15265,115,15284,99.13
12022021,539400,1272,420778,1363,453261,93.32
12022021,539403,10000,33000,10000,33000,100.0
12022021,539404,55601,4528702,101911,8637714,54.56
12022021,539407,55900,2895620,69776,3650834,80.11
12022021,539408,883,557,883,552,100.0
12022021,539428,2810,160873,28190,1628201,9.97
12022021,539437,766607,39940225,2531008,132122780,30.29
12022021,539447,565,5679,695,6826,81.29
12022021,539448,14604,23986340,97810,161377598,14.93
12022021,539450,16676,2016129,31901,3864865,52.27
12022021,539470,1072,129016,15888,1904457,6.75
12022021,539479,119,3130,119,3131,100.0
12022021,539480,216,33912,230,36057,93.91
12022021,539494,8,446,8,446,100.0
12022021,539506,1,6,1,6,100.0
12022021,539515,9550,5782029,9550,5782029,100.0
12022021,539516,603,974792,686,1109359,87.9
12022021,539517,16,86880,17,92414,94.12
12022021,539518,107,12600,218,25702,49.08
12022021,539519,5001,91269,5376,95924,93.02
12022021,539523,1705,4891049,2634,7567099,64.73
12022021,539524,676,1641227,2209,5346691,30.6
12022021,539525,6773,4131,6773,4131,100.0
12022021,539526,1050035,777026,1231067,922561,85.29
12022021,539527,39,13524,39,14216,100.0
12022021,539528,3598,116576,5003,161274,71.92
12022021,539542,1139,2086762,3228,5844261,35.28
12022021,539544,549,1044,549,1049,100.0
12022021,539545,2,29,2,28,100.0
12022021,539546,2345,15712,2345,16204,100.0
12022021,539551,3440,1581712,7176,3351357,47.94
12022021,539561,1389,66455,1389,66455,100.0
12022021,539562,8648,767182,8648,767182,100.0
12022021,539570,19200,232320,19200,232320,100.0
12022021,539574,42,250,42,249,100.0
12022021,539594,22158,128074,27504,160272,80.56
12022021,539596,200,978,200,978,100.0
12022021,539597,19850,2462393,29288,3656064,67.78
12022021,539598,95,784,95,783,100.0
12022021,539599,27880,379168,27880,379168,100.0
12022021,539620,131,2902,131,2962,100.0
12022021,539621,73,1124,73,1124,100.0
12022021,539636,25513,1099611,41251,1787829,61.85
12022021,539658,443,1424090,815,2648423,54.36
12022021,539659,5000,66000,5000,66000,100.0
12022021,539660,87073,45856996,88047,46583610,98.89
12022021,539661,24724,872433,24724,872433,100.0
12022021,539669,2013,2517,2032,2854,99.06
12022021,539673,2171,16914,2171,16914,100.0
12022021,539678,20954,3280349,41798,6562253,50.13
12022021,539679,80255,802550,80255,802550,100.0
12022021,539686,350,24413,3718,255912,9.41
12022021,539692,41,245,41,245,100.0
12022021,539697,2,14,2,14,100.0
12022021,539724,19,103,19,104,100.0
12022021,539725,26094,604077,28486,665867,91.6
12022021,539730,5186,2674775,5186,2674775,100.0
12022021,539742,11757,82887,12102,87111,97.15
12022021,539767,58643,595227,72749,748552,80.61
12022021,539770,7430,31803,7430,31803,100.0
12022021,539784,54,8260,67,10271,80.6
12022021,539785,18769,439195,47435,1094747,39.57
12022021,539787,7444,1125161,9733,1451426,76.48
12022021,539788,1200,50040,1200,50040,100.0
12022021,539798,1400,11172,1500,11855,93.33
12022021,539799,1771,59772,1771,60038,100.0
12022021,539800,4860,148959,4860,148959,100.0
12022021,539807,81305,7427212,525333,48811051,15.48
12022021,539814,3319,119484,3822,136127,86.84
12022021,539835,12653,1208995,19906,1889556,63.56
12022021,539837,564,136448,564,136448,100.0
12022021,539841,31637,3120991,49307,4842270,64.16
12022021,539844,15827,1335799,29051,2461462,54.48
12022021,539854,11,673,11,672,100.0
12022021,539861,45177,164128,45177,164128,100.0
12022021,539871,5874,5276615,8359,7553115,70.27
12022021,539872,14928,7505799,18239,9259470,81.85
12022021,539874,29092,7083902,159523,38870205,18.24
12022021,539875,2,102,4,203,50.0
12022021,539876,45427,18073132,82034,32423016,55.38
12022021,539883,112,213170,353,669682,31.73
12022021,539884,2332,31716,2771,37125,84.16
12022021,539889,22597,2440476,37557,4077110,60.17
12022021,539894,7104,39712,8766,48226,81.04
12022021,539910,20,9,20,8,100.0
12022021,539911,214,4837,214,4836,100.0
12022021,539917,58890,306754,58890,306754,100.0
12022021,539921,1000,135000,1000,135000,100.0
12022021,539938,1011,40428,1011,40428,100.0
12022021,539939,100,4195,100,4195,100.0
12022021,539940,5223,274208,7686,409549,67.95
12022021,539945,4152,318999,4167,320866,99.64
12022021,539947,10,191,10,191,100.0
12022021,539956,25915,9427877,30237,11512929,85.71
12022021,539957,12606,14376513,45115,51940864,27.94
12022021,539963,2604,167698,2779,175326,93.7
12022021,539978,14289,9665795,65466,45071326,21.83
12022021,539979,113137,479019,113137,479019,100.0
12022021,539980,144,12524,156,13613,92.31
12022021,539982,2016,21568,2016,21568,100.0
12022021,539984,515,1058252,515,1058252,100.0
12022021,539986,9527,1045787,9527,1045787,100.0
12022021,539992,834167,809142,1355883,1323483,61.52
12022021,540005,4437,17891981,8378,33724586,52.96
12022021,540006,1034,52734,2324,121278,44.49
12022021,540008,47,21867,87,40806,54.02
12022021,540025,19414,7296752,73486,28213541,26.42
12022021,540027,8402,2988592,16507,5801923,50.9
12022021,540047,26117,13644827,46702,24760038,55.92
12022021,540048,1587,245985,2169,339358,73.17
12022021,540061,1735,220345,2420,307112,71.69
12022021,540064,81659,6238748,156343,11941033,52.23
12022021,540065,90902,21943743,761206,184952276,11.94
12022021,540072,20000,52200,20000,52600,100.0
12022021,540073,3114,323389,4828,502063,64.5
12022021,540078,51898,5554500,51898,5554500,100.0
12022021,540080,176961,3663093,205562,4241006,86.09
12022021,540081,1343,1491,1343,1490,100.0
12022021,540083,12376,24629,12376,23589,100.0
12022021,540108,26925,1086424,73705,3032977,36.53
12022021,540115,2914,7579023,6040,15666085,48.24
12022021,540124,21932,8833113,41839,17261780,52.42
12022021,540125,1600,25760,3200,55760,50.0
12022021,540133,71249,34726763,192809,95130582,36.95
12022021,540134,7948,35348,7948,35348,100.0
12022021,540135,1016,4877,1016,4876,100.0
12022021,540136,6577,251900,8294,319445,79.3
12022021,540143,4672,363482,5544,436101,84.27
12022021,540145,6245,8450110,8797,12111174,70.99
12022021,540147,25,650,25,650,100.0
12022021,540150,3000,85650,3000,85650,100.0
12022021,540153,2982,4400389,10525,15717964,28.33
12022021,540154,25,13355,26,13926,96.15
12022021,540159,150,6225,150,6225,100.0
12022021,540173,6897,2455332,11094,3949805,62.17
12022021,540174,1102,28888,1102,28888,100.0
12022021,540175,17878,246359,26781,347976,66.76
12022021,540180,8379,7642486,18354,16742040,45.65
12022021,540192,9410,62483,15700,106450,59.94
12022021,540198,89352,2081902,119088,2747171,75.03
12022021,540203,406,816913,746,1513885,54.42
12022021,540204,4650,181645,4650,181645,100.0
12022021,540205,500,59450,500,59450,100.0
12022021,540210,6468,77034,7182,85089,90.06
12022021,540212,2681,2585021,4259,4164412,62.95
12022021,540222,202763,76157783,312972,117389692,64.79
12022021,540243,2420,48767,2420,48767,100.0
12022021,540253,1753,3835,1753,3835,100.0
12022021,540254,1733,7191,1733,7191,100.0
12022021,540259,1254,22008,2062,35181,60.81
12022021,540268,16685,7296351,30020,13255430,55.58
12022021,540293,21017,1202173,59493,3379912,35.33
12022021,540311,8143,68624,8143,68624,100.0
12022021,540358,4000,65600,6000,92600,66.67
12022021,540360,2978,183147,18890,1139709,15.76
12022021,540361,13373,324750,13373,324750,100.0
12022021,540366,6278,156009,7072,175364,88.77
12022021,540376,3162,9260392,7736,22686076,40.87
12022021,540385,41553,465809,41553,465809,100.0
12022021,540386,1,4,1,4,100.0
12022021,540396,16000,495200,16000,495200,100.0
12022021,540401,5218,653033,23752,2956140,21.97
12022021,540403,3036,213431,7699,540224,39.43
12022021,540416,8000,600000,8000,600000,100.0
12022021,540425,11653,4729953,25825,10769313,45.12
12022021,540481,51,618,51,617,100.0
12022021,540497,12031,832546,98837,6513110,12.17
12022021,540519,40800,3143640,62400,4932900,65.38
12022021,540526,40000,1980400,47500,2353225,84.21
12022021,540530,315431,14099766,512270,23291327,61.58
12022021,540544,4822,2289245,43157,20488247,11.17
12022021,540545,160892,11777295,200154,14572926,80.38
12022021,540552,4557,62477,4558,62580,99.98
12022021,540565,3402,466415,5103,697001,66.67
12022021,540570,20476,305093,20476,305067,100.0
12022021,540575,4901,470006,9417,908591,52.04
12022021,540590,723,120098,723,120098,100.0
12022021,540595,31185,5307687,56237,9601010,55.45
12022021,540596,1099,634948,2810,1632498,39.11
12022021,540602,2513,334983,3737,497992,67.25
12022021,540611,14292,15739065,53773,58506835,26.58
12022021,540612,169,20078,208,25039,81.25
12022021,540614,35553,4376575,58647,7218285,60.62
12022021,540615,11111,79111,15860,114309,70.06
12022021,540621,1660,46314,2510,68184,66.14
12022021,540642,2935,1090793,4068,1499414,72.15
12022021,540647,436,29474,686,46550,63.56
12022021,540648,95,4679,124,5591,76.61
12022021,540649,1252,228991,2040,376836,61.37
12022021,540650,262,27982,311,33326,84.24
12022021,540651,8000,290000,12000,436800,66.67
12022021,540652,6000,126000,6000,126000,100.0
12022021,540653,258393,801019,320975,1000226,80.5
12022021,540654,10713,677598,13898,868518,77.08
12022021,540669,35,12464,52,18536,67.31
12022021,540673,42980,18545870,60841,26045968,70.64
12022021,540678,15064,5273154,28782,10138028,52.34
12022021,540679,412,245140,444,264029,92.79
12022021,540680,4130,582124,5580,793050,74.01
12022021,540686,3227,1778077,4063,2251221,79.42
12022021,540691,76457,6777914,131635,11714474,58.08
12022021,540692,15437,4019023,24664,6421517,62.59
12022021,540696,11,330,11,330,100.0
12022021,540697,51097,103727,51097,103590,100.0
12022021,540699,7474,139511927,14667,275887310,50.96
12022021,540700,4008,132665,6107,203663,65.63
12022021,540701,35127,4334672,102058,12634536,34.42
12022021,540702,16165,1201060,41817,3134619,38.66
12022021,540704,2195,1990097,2745,2505507,79.96
12022021,540709,401685,891741,524924,1167833,76.52
12022021,540710,46987,9958895,82595,17336338,56.89
12022021,540716,3995,5978518,7925,11858972,50.41
12022021,540719,14777,13246103,37656,34059911,39.24
12022021,540724,149,99123,191,127115,78.01
12022021,540725,1982,418797,2402,512830,82.51
12022021,540726,697,17251,868,20926,80.3
12022021,540728,1243,177128,1314,189209,94.6
12022021,540729,6000,888000,14250,2061637,42.11
12022021,540730,5297,326824,5297,326824,100.0
12022021,540737,2060,377804,3342,603822,61.64
12022021,540738,3000,135000,3000,135000,100.0
12022021,540743,5713,2863927,7366,3698583,77.56
12022021,540744,10006,88853,10006,88853,100.0
12022021,540749,1280,1083328,1996,1694131,64.13
12022021,540750,134077,39894612,494076,149539990,27.14
12022021,540755,28206,4019355,132264,18931246,21.33
12022021,540757,1600,284800,1600,288600,100.0
12022021,540762,5244,4978392,13746,12988583,38.15
12022021,540767,8854,2882863,29988,9859948,29.53
12022021,540768,573,279051,739,365490,77.54
12022021,540769,39403,5404122,74346,10161317,53.0
12022021,540774,3675,899089,5715,1409355,64.3
12022021,540775,9126,1223797,18585,2536514,49.1
12022021,540776,770,195234,3573,908867,21.55
12022021,540777,17835,12682469,61149,43744629,29.17
12022021,540786,48000,1764000,48000,1764000,100.0
12022021,540787,73309,2652320,119467,4323038,61.36
12022021,540789,27862,20618,29588,22556,94.17
12022021,540795,2569,76171,4403,130197,58.35
12022021,540797,10579,1152054,15790,1729619,67.0
12022021,540798,12984,1273082,21982,2183692,59.07
12022021,540821,54,560,54,559,100.0
12022021,540824,6710,289201,10469,456076,64.09
12022021,540829,6049,27825,6049,27825,100.0
12022021,540843,3000,126000,3000,126000,100.0
12022021,540850,2000,12400,2000,12400,100.0
12022021,540861,33500,381565,43500,489825,77.01
12022021,540879,6428,755933,11869,1400770,54.16
12022021,540900,3232,917565,6084,1747401,53.12
12022021,540901,1941,94272,1941,94272,100.0
12022021,540902,6537,20802042,21437,69179292,30.49
12022021,540904,1,68,1,67,100.0
12022021,540935,1786,3884729,2766,6075435,64.57
12022021,540936,1286,57081,1286,57081,100.0
12022021,540937,1200,111600,2400,216000,50.0
12022021,540938,10000,81000,10000,81000,100.0
12022021,540954,7949,279408,16058,565468,49.5
12022021,540955,42493,1185555,62650,1771161,67.83
12022021,540961,905,32972,905,32972,100.0
12022021,540975,3476,517229,5794,865279,59.99
12022021,540980,2,23199,2,23199,100.0
12022021,540981,11005,166176,11005,155175,100.0
12022021,541005,3214,167450,3691,199134,87.08
12022021,541019,9206,2879637,19396,6118412,47.46
12022021,541071,165,2145,165,2145,100.0
12022021,541083,2000,311700,2000,311850,100.0
12022021,541092,25020,204664,30020,244227,83.34
12022021,541096,3090,1103127,3090,1103127,100.0
12022021,541097,4147,4147000,4147,4147000,100.0
12022021,541143,70120,24811962,356115,129573126,19.69
12022021,541153,67975,22938164,337372,114058106,20.15
12022021,541154,15448,15847331,76312,78125464,20.24
12022021,541161,8163,851401,11383,1202298,71.71
12022021,541163,9905,2555490,16104,4118331,61.51
12022021,541167,15942,3827675,16698,4028025,95.47
12022021,541179,5955,2489786,14668,6149210,40.6
12022021,541195,40118,7526137,120977,22880597,33.16
12022021,541206,2000,54000,2000,54000,100.0
12022021,541233,130381,5469483,204320,8546292,63.81
12022021,541269,1877,244010,2646,345370,70.94
12022021,541276,5000,350000,5000,350000,100.0
12022021,541301,1008036,275294632,1022338,279269226,98.6
12022021,541302,2000,58000,2000,58000,100.0
12022021,541303,21000,258300,21000,249300,100.0
12022021,541304,2500,100000,2500,100000,100.0
12022021,541313,159,32747,815,167280,19.51
12022021,541336,1855,597496,2333,755119,79.51
12022021,541347,10930,29621,13602,37411,80.36
12022021,541353,65600,2889680,84800,3689120,77.36
12022021,541358,2,242,2,242,100.0
12022021,541400,2355,184161,2790,222307,84.41
12022021,541401,16000,35760,16000,35760,100.0
12022021,541402,107200,9085200,116800,9588240,91.78
12022021,541403,5863,1539038,8672,2289983,67.61
12022021,541444,401,18045,421,17815,95.25
12022021,541445,2400,150720,2400,150720,100.0
12022021,541450,12544,13311693,23720,25409032,52.88
12022021,541503,324,9007,324,9007,100.0
12022021,541540,7390,11569045,12750,20152253,57.96
12022021,541546,101,64,101,64,100.0
12022021,541556,43350,10430010,87079,21017467,49.78
12022021,541557,1808,4377620,6531,16197045,27.68
12022021,541578,17315,6834231,33238,13355397,52.09
12022021,541627,456,5277,456,5277,100.0
12022021,541678,8150,88183,8300,89844,98.19
12022021,541700,3095,1251928,3554,1435637,87.08
12022021,541701,3600,1065240,3600,1065300,100.0
12022021,541729,2481,7436054,23300,69813484,10.65
12022021,541735,139,2551,139,2550,100.0
12022021,541741,73,1139,93,1449,78.49
12022021,541744,1500,15990,1500,15991,100.0
12022021,541770,3598,2597037,8160,5814048,44.09
12022021,541771,6017,5175,10678,9332,56.35
12022021,541778,1500,114750,1500,114750,100.0
12022021,541804,30,333,30,333,100.0
12022021,541809,545,19343,558,19447,97.67
12022021,541865,836,61864,21672,1618449,3.86
12022021,541890,63771,49732,63771,49732,100.0
12022021,541929,2000,244000,2000,244000,100.0
12022021,541946,12057,12057000,20495,20495000,58.83
12022021,541956,95296,10139495,300807,31663294,31.68
12022021,541972,126,51160,127,52879,99.21
12022021,541974,1500,1053750,2400,1681065,62.5
12022021,541983,2000,15960,2000,15960,100.0
12022021,541984,11000,126390,11003,121234,99.97
12022021,541988,2678,6155651,7850,18289581,34.11
12022021,541999,1140,3044,1140,3043,100.0
12022021,542011,8261,1638157,11445,2260854,72.18
12022021,542012,4000,281800,10000,691100,40.0
12022021,542013,2000,81800,2000,81800,100.0
12022021,542019,21000,1113000,21000,1113000,100.0
12022021,542020,10000,197000,10000,197000,100.0
12022021,542057,6316,559282,12676,1127577,49.83
12022021,542066,26295,10060467,45808,17499854,57.4
12022021,542117,2010,9849,2010,9849,100.0
12022021,542131,234,36247,4176,647049,5.6
12022021,542141,1279,349423,2534,699182,50.47
12022021,542155,66000,594000,66000,594000,100.0
12022021,542216,17253,25547380,36007,53141764,47.92
12022021,542230,2,690,4,1377,50.0
12022021,542231,67680,118426,67680,118426,100.0
12022021,542233,1001,35986,1001,35985,100.0
12022021,542248,523200,13080000,532800,13292040,98.2
12022021,542285,32000,1424000,36000,1615200,88.89
12022021,542333,7496,2456440,18665,6351488,40.16
12022021,542337,13523,1045328,25666,1989875,52.69
12022021,542351,10460,5416188,16677,8740175,62.72
12022021,542367,1243,372155,2294,699000,54.18
12022021,542399,31147,5430480,52759,9187351,59.04
12022021,542446,2600,179400,5200,340470,50.0
12022021,542460,1021,662578,1723,1125766,59.26
12022021,542484,28299,4515106,65505,10323411,43.2
12022021,542579,60000,3663000,66000,3877700,90.91
12022021,542597,202741,60234352,605275,185585209,33.5
12022021,542602,7800,2731950,9800,3432080,79.59
12022021,542627,1178,10496,1178,10495,100.0
12022021,542628,252000,5733000,339000,7696500,74.34
12022021,542649,390351,12686408,931228,29985438,41.92
12022021,542650,478,976531,1327,2724130,36.02
12022021,542651,8706,1180969,52145,7058987,16.7
12022021,542652,9386,12461793,18943,25194978,49.55
12022021,542653,20000,90000,20000,90000,100.0
12022021,542655,819611,3057150,1614655,6057099,50.76
