accuracy,confusion matrix,f1_score,mean_absolute_error,mean_squared_error,metric,n_neighbors,precision,recall,root_mean_squared_error,rsquared_adj,security id,threshold,weights
0.9127358490566038,"[[387  17]
 [ 20   0]]",0.0,0.08726415094339622,0.08726415094339622,manhattan,1.0,0.0,0.0,0.295405062487758,-0.9415841584158418,537291,0.05,uniform
0.9905660377358491,"[[420   2]
 [  2   0]]",0.0,0.009433962264150943,0.009433962264150943,euclidean,1.0,0.0,0.0,0.09712858623572641,-1.0094786729857832,537291,0.1,uniform
0.814238042269188,"[[732   1]
 [166   0]]",0.0,0.185761957730812,0.185761957730812,manhattan,25.0,0.0,0.0,0.4310011110551944,-0.23385492858199508,500790,0.01,distance
0.9254727474972191,"[[831   3]
 [ 64   1]]",0.028985507246376812,0.07452725250278086,0.07452725250278086,manhattan,2.0,0.25,0.015384615384615385,0.27299679943688143,-0.11110496218409915,500790,0.02,uniform
0.9432703003337041,"[[847  21]
 [ 30   1]]",0.03773584905660377,0.05672969966629588,0.05672969966629588,manhattan,1.0,0.045454545454545456,0.03225806451612903,0.2381799732687362,-0.703917050691244,500790,0.03,uniform
0.9699666295884316,"[[871  16]
 [ 11   1]]",0.06896551724137931,0.030033370411568408,0.030033370411568408,euclidean,1.0,0.058823529411764705,0.08333333333333333,0.17330138606361004,-1.280439684329199,500790,0.04,uniform
0.9844271412680756,"[[885   9]
 [  5   0]]",0.0,0.01557285873192436,0.01557285873192436,euclidean,1.0,0.0,0.0,0.12479126063921447,-1.8156599552572708,500790,0.05,uniform
1.0,[[899]],0.0,0.0,0.0,euclidean,1.0,0.0,0.0,0.0,1.0,500790,0.1,uniform
0.7798657718120805,"[[581   0]
 [164   0]]",0.0,0.22013422818791947,0.22013422818791947,euclidean,21.0,0.0,0.0,0.46918464189263426,-0.28227194492254726,500825,0.01,uniform
0.9208053691275168,"[[686   0]
 [ 59   0]]",0.0,0.07919463087248323,0.07919463087248323,manhattan,2.0,0.0,0.0,0.28141540624579037,-0.0860058309037901,500825,0.02,uniform
0.9543624161073826,"[[710  16]
 [ 18   1]]",0.05555555555555555,0.04563758389261745,0.04563758389261745,manhattan,1.0,0.058823529411764705,0.05263157894736842,0.21362954826666056,-0.8363056401333908,500825,0.03,uniform
0.9798657718120806,"[[730   6]
 [  9   0]]",0.0,0.020134228187919462,0.020134228187919462,euclidean,1.0,0.0,0.0,0.14189513095212064,-0.6870471014492749,500825,0.04,uniform
0.9906040268456375,"[[738   4]
 [  3   0]]",0.0,0.009395973154362415,0.009395973154362415,euclidean,1.0,0.0,0.0,0.09693282805305133,-1.342767295597485,500825,0.05,uniform
0.9973154362416108,"[[743   1]
 [  1   0]]",0.0,0.0026845637583892616,0.0026845637583892616,euclidean,1.0,0.0,0.0,0.05181277601508398,-1.00268817204301,500825,0.1,uniform
0.6825842696629213,"[[478  19]
 [207   8]]",0.06611570247933884,0.31741573033707865,0.31741573033707865,manhattan,12.0,0.2962962962962963,0.037209302325581395,0.5633966012828606,-0.5058911609190022,533155,0.01,uniform
0.8497191011235955,"[[604   3]
 [104   1]]",0.01834862385321101,0.1502808988764045,0.1502808988764045,euclidean,6.0,0.25,0.009523809523809525,0.3876608038948541,-0.19532439005256164,533155,0.02,uniform
0.9199438202247191,"[[655   1]
 [ 56   0]]",0.0,0.0800561797752809,0.0800561797752809,euclidean,4.0,0.0,0.0,0.28294200779538003,-0.10474738675958162,533155,0.03,uniform
0.9620786516853933,"[[685   3]
 [ 24   0]]",0.0,0.037921348314606744,0.037921348314606744,manhattan,3.0,0.0,0.0,0.19473404508356196,-0.16424418604651136,533155,0.04,uniform
0.9536516853932584,"[[679  19]
 [ 14   0]]",0.0,0.046348314606741575,0.046348314606741575,euclidean,1.0,0.0,0.0,0.21528658715010923,-1.4044207941056075,533155,0.05,uniform
0.9929775280898876,"[[707   4]
 [  1   0]]",0.0,0.007022471910112359,0.007022471910112359,euclidean,1.0,0.0,0.0,0.08380019039424887,-4.007032348804503,533155,0.1,uniform
0.7060702875399361,"[[441   1]
 [183   1]]",0.01075268817204301,0.2939297124600639,0.2939297124600639,manhattan,86.0,0.5,0.005434782608695652,0.5421528497205045,-0.41628959276018107,533287,0.01,distance
0.8322683706070287,"[[520   3]
 [102   1]]",0.018691588785046728,0.16773162939297126,0.16773162939297126,euclidean,11.0,0.25,0.009708737864077669,0.4095505211728722,-0.22018229408379586,533287,0.02,uniform
0.9121405750798722,"[[570   2]
 [ 53   1]]",0.03508771929824561,0.0878594249201278,0.0878594249201278,euclidean,4.0,0.3333333333333333,0.018518518518518517,0.2964109055350828,-0.11467236467236464,533287,0.03,uniform
0.950479233226837,"[[595   4]
 [ 27   0]]",0.0,0.04952076677316294,0.04952076677316294,manhattan,2.0,0.0,0.0,0.22253261957107084,-0.1999010696840411,533287,0.04,uniform
0.9584664536741214,"[[600   8]
 [ 18   0]]",0.0,0.04153354632587859,0.04153354632587859,euclidean,1.0,0.0,0.0,0.2037978074609209,-0.4872076023391816,533287,0.05,uniform
0.9984025559105432,"[[625   1]
 [  0   0]]",0.0,0.001597444089456869,0.001597444089456869,euclidean,1.0,0.0,0.0,0.039968038348871575,0.0,533287,0.1,uniform
0.6283048211508554,"[[398   9]
 [230   6]]",0.04780876494023905,0.37169517884914466,0.37169517884914466,manhattan,94.0,0.4,0.025423728813559324,0.6096680890854832,-0.5999354516303668,533260,0.01,uniform
0.7776049766718507,"[[498   7]
 [136   2]]",0.027210884353741496,0.2223950233281493,0.2223950233281493,euclidean,14.0,0.2222222222222222,0.014492753623188406,0.4715877684250826,-0.31940020088965415,533260,0.02,uniform
0.8398133748055988,"[[536  30]
 [ 73   4]]",0.07207207207207207,0.16018662519440124,0.16018662519440124,manhattan,3.0,0.11764705882352941,0.05194805194805195,0.40023321350732655,-0.51964113624891,533260,0.03,uniform
0.9300155520995335,"[[598   7]
 [ 38   0]]",0.0,0.06998444790046657,0.06998444790046657,manhattan,4.0,0.0,0.0,0.2645457387683018,-0.25859069160504555,533260,0.04,distance
0.9362363919129082,"[[601  17]
 [ 24   1]]",0.046511627906976744,0.06376360808709176,0.06376360808709176,manhattan,1.0,0.05555555555555555,0.04,0.25251457004911965,-0.7063430420711971,533260,0.05,uniform
0.9922239502332815,"[[638   0]
 [  5   0]]",0.0,0.007776049766718507,0.007776049766718507,euclidean,1.0,0.0,0.0,0.08818191292276725,-0.007836990595611049,533260,0.1,uniform
0.8290598290598291,"[[93  2]
 [18  4]]",0.28571428571428575,0.17094017094017094,0.17094017094017094,euclidean,41.0,0.6666666666666666,0.18181818181818182,0.4134491152973615,-0.11961722488038307,539921,0.01,distance
0.9316239316239316,"[[109   1]
 [  7   0]]",0.0,0.06837606837606838,0.06837606837606838,manhattan,3.0,0.0,0.0,0.2614881801842454,-0.21558441558441555,539921,0.02,uniform
0.9487179487179487,"[[110   3]
 [  3   1]]",0.25,0.05128205128205128,0.05128205128205128,manhattan,1.0,0.25,0.25,0.22645540682891915,-0.5530973451327434,539921,0.03,uniform
0.9572649572649573,"[[111   2]
 [  3   1]]",0.28571428571428575,0.042735042735042736,0.042735042735042736,manhattan,1.0,0.3333333333333333,0.25,0.20672455764868075,-0.29424778761061954,539921,0.04,uniform
0.9658119658119658,"[[112   1]
 [  3   1]]",0.3333333333333333,0.03418803418803419,0.03418803418803419,manhattan,1.0,0.5,0.25,0.18490006540840973,-0.03539823008849563,539921,0.05,uniform
0.9914529914529915,"[[116   0]
 [  1   0]]",0.0,0.008547008547008548,0.008547008547008548,euclidean,1.0,0.0,0.0,0.09245003270420486,-0.008620689655173042,539921,0.1,uniform
