Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-October-2020,5.01,5.31,5.00,5.10,5.093341658118895776,67269,123,342624.00,62683,93.18,0.31,0.09
6-October-2020,5.24,5.26,5.19,5.20,5.217589893100097181,10290,27,53689.00,7876,76.54,0.07,-0.04
5-October-2020,5.06,5.50,5.06,5.20,5.220900995285489785,38180,46,199334.00,35844,93.88,0.44,0.14
1-October-2020,5.70,5.70,5.21,5.25,5.252025670887330574,40357,138,211956.00,28593,70.85,0.49,-0.45
30-September-2020,5.64,5.64,5.35,5.48,5.498195586582263503,16903,42,92936.00,13576,80.32,0.29,-0.16
29-September-2020,5.40,5.60,5.40,5.59,5.553150729599739137,49068,94,272482.00,46848,95.48,0.20,0.19
28-September-2020,5.34,5.40,5.29,5.40,5.381554239491549906,41538,95,223539.00,26362,63.46,0.11,0.06
25-September-2020,4.81,5.20,4.75,5.15,5.101872954046326606,48266,111,246247.00,43728,90.60,0.45,0.34
24-September-2020,5.30,5.30,4.97,4.97,5.042907471417176282,30088,110,151731.00,26828,89.17,0.33,-0.33
23-September-2020,5.28,5.45,5.14,5.23,5.285537984674109577,34843,112,184164.00,28718,82.42,0.31,-0.05
22-September-2020,5.42,5.42,5.30,5.40,5.384625273171358786,7779,21,41887.00,5759,74.03,0.12,-0.02
21-September-2020,5.75,5.75,5.50,5.53,5.614530371956114530,14948,41,83926.00,11402,76.28,0.25,-0.22
18-September-2020,5.66,5.76,5.66,5.70,5.683206672452846165,47239,117,268469.00,42274,89.49,0.10,0.04
17-September-2020,5.80,5.95,5.74,5.95,5.761215118332744613,2831,17,16310.00,2831,100.00,0.21,0.15
16-September-2020,5.70,5.90,5.70,5.83,5.789816856841499664,10429,84,60382.00,8974,86.05,0.20,0.13
15-September-2020,5.95,5.95,5.79,5.86,5.810992487149070778,5058,21,29392.00,4640,91.74,0.16,-0.09
14-September-2020,6.10,6.10,5.84,5.89,5.879356446861545433,44130,43,259456.00,44003,99.71,0.26,-0.21
11-September-2020,5.80,6.03,5.74,5.87,5.849938536263604473,33353,118,195113.00,28478,85.38,0.29,0.07
10-September-2020,5.69,5.93,5.69,5.92,5.802794734834032811,20968,50,121673.00,16933,80.76,0.24,0.23
9-September-2020,5.80,5.86,5.60,5.65,5.697818408477041346,24065,137,137118.00,18110,75.25,0.26,-0.15
8-September-2020,5.81,5.96,5.81,5.88,5.865269825800950176,16418,94,96296.00,13985,85.18,0.15,0.07
7-September-2020,5.96,6.05,5.85,5.92,5.911684936150977511,17698,95,104625.00,16850,95.21,0.20,-0.04
4-September-2020,6.04,6.11,5.94,5.97,6.001412967905443290,44587,128,267585.00,38485,86.31,0.17,-0.07
3-September-2020,6.25,6.25,6.10,6.15,6.127957931638913234,5705,34,34960.00,5338,93.57,0.15,-0.10
2-September-2020,5.99,6.26,5.80,6.22,6.165576063901800622,22159,40,136623.00,20074,90.59,0.46,0.23
1-September-2020,6.11,6.21,5.94,5.99,6.031560743623000432,6939,37,41853.00,6350,91.51,0.27,-0.12
31-August-2020,6.09,6.29,6.00,6.08,6.155879080118694362,43136,86,265540.00,41379,95.93,0.29,-0.01
28-August-2020,6.21,6.21,6.10,6.14,6.138730323473447500,11562,46,70976.00,9757,84.39,0.11,-0.07
27-August-2020,6.26,6.26,6.12,6.15,6.172782073122788625,15262,46,94209.00,12480,81.77,0.14,-0.11
26-August-2020,6.31,6.31,6.01,6.10,6.096770025839793281,30960,59,188756.00,28319,91.47,0.30,-0.21
25-August-2020,6.19,6.21,6.00,6.18,6.129411764705882352,26010,103,159426.00,24964,95.98,0.21,-0.01
24-August-2020,6.55,6.55,6.06,6.21,6.150660108723789800,11589,49,71280.00,9695,83.66,0.49,-0.34
21-August-2020,6.25,6.51,6.24,6.24,6.269688092366017577,5803,30,36383.00,4386,75.58,0.27,-0.01
20-August-2020,6.40,6.45,5.99,6.37,6.350288149769136467,174562,326,1108519.00,164213,94.07,0.46,-0.03
19-August-2020,6.11,6.16,6.00,6.15,6.084738739485352007,24133,42,146843.00,20340,84.28,0.16,0.04
18-August-2020,5.83,6.12,5.83,6.05,5.962438725490196078,48960,153,291921.00,40374,82.46,0.29,0.22
17-August-2020,5.94,6.20,5.94,6.06,6.041343352997331897,40853,163,246807.00,27335,66.91,0.26,0.12
14-August-2020,6.19,6.26,6.09,6.11,6.135959181133719121,32142,67,197222.00,26865,83.58,0.17,-0.08
13-August-2020,6.19,6.26,6.03,6.25,6.194721115537848605,6024,30,37317.00,3991,66.25,0.23,0.06
12-August-2020,6.30,6.41,6.19,6.24,6.274468892261001517,10544,37,66158.00,10245,97.16,0.22,-0.06
11-August-2020,6.55,6.60,6.20,6.42,6.466050506699483882,79633,238,514911.00,57691,72.45,0.40,-0.13
10-August-2020,6.99,6.99,6.34,6.52,6.472145035581158929,88530,248,572979.00,71887,81.20,0.65,-0.47
7-August-2020,7.20,7.24,6.25,6.67,6.798696513083705525,225242,529,1531352.00,180084,79.95,0.99,-0.53
6-August-2020,6.40,6.61,6.40,6.61,6.592899138078657457,35038,72,231002.00,29663,84.66,0.21,0.21
5-August-2020,6.30,6.30,6.15,6.30,6.270599059497035371,29346,84,184017.00,19863,67.69,0.15,0.00
4-August-2020,5.99,6.00,5.74,6.00,5.993093516722506318,34026,67,203921.00,31026,91.18,0.26,0.01
3-August-2020,5.60,5.72,5.50,5.72,5.674057044887780548,25664,59,145619.00,24735,96.38,0.22,0.12
31-July-2020,5.30,5.60,5.30,5.45,5.420681945220793739,8945,45,48488.00,6818,76.22,0.30,0.15
30-July-2020,5.49,5.70,5.26,5.39,5.509985509985509985,31746,136,174920.00,23764,74.86,0.44,-0.10
29-July-2020,5.40,5.50,5.29,5.48,5.402589595375722543,21625,54,116831.00,17199,79.53,0.21,0.08
28-July-2020,5.51,5.62,5.44,5.44,5.526774314682688696,13315,49,73589.00,12519,94.02,0.18,-0.07
27-July-2020,5.89,5.89,5.41,5.49,5.521436298419084853,52691,169,290930.00,40996,77.80,0.48,-0.40
24-July-2020,5.62,5.79,5.57,5.61,5.649339662546411618,21277,39,120201.00,15864,74.56,0.22,-0.01
23-July-2020,5.73,5.77,5.59,5.65,5.671663042352697525,38628,155,219085.00,25944,67.16,0.18,-0.08
22-July-2020,5.56,5.82,5.56,5.70,5.700569955217804315,14738,51,84015.00,8239,55.90,0.26,0.14
21-July-2020,5.87,5.87,5.65,5.69,5.735840849114056201,34483,74,197789.00,23951,69.46,0.22,-0.18
20-July-2020,6.10,6.10,5.65,5.68,5.779950944983767393,125981,272,728164.00,95098,75.49,0.45,-0.42
17-July-2020,5.55,5.82,5.55,5.82,5.760620410404227575,43713,75,251814.00,33531,76.71,0.27,0.27
16-July-2020,6.00,6.00,5.48,5.55,5.540884368374151123,97629,257,540951.00,80938,82.90,0.52,-0.45
15-July-2020,5.70,6.00,5.70,5.76,5.813886763580719204,47052,163,273555.00,36840,78.30,0.30,0.06
14-July-2020,6.02,6.05,5.73,5.88,5.848922834945903436,83924,241,490865.00,58740,69.99,0.32,-0.14
13-July-2020,6.20,6.20,5.86,6.02,5.995053223174742948,38611,64,231475.00,29071,75.29,0.34,-0.18
10-July-2020,6.28,6.28,5.89,5.91,5.950165694869751247,23839,54,141846.00,22326,93.65,0.39,-0.37
9-July-2020,5.80,6.09,5.73,5.99,5.924031113227657210,44097,70,261232.00,31126,70.59,0.36,0.19
8-July-2020,6.35,6.35,5.95,6.01,6.084557389834914857,15386,65,93617.00,11109,72.20,0.40,-0.34
7-July-2020,5.99,6.30,5.99,6.13,6.132240925333834869,42536,85,260841.00,23565,55.40,0.31,0.14
6-July-2020,6.60,6.60,6.27,6.27,6.334589796264535705,106118,179,672214.00,73484,69.25,0.33,-0.33
3-July-2020,6.70,6.85,6.36,6.60,6.492534575736454015,163554,187,1061880.00,117512,71.85,0.49,-0.10
2-July-2020,6.70,6.95,6.49,6.69,6.758868024332187252,189050,300,1277764.00,132611,70.15,0.46,-0.01
1-July-2020,6.93,6.93,6.59,6.68,6.634184344775051360,86642,182,574799.00,68682,79.27,0.34,-0.25
30-June-2020,7.20,7.24,6.91,6.93,7.042759805782564389,100094,202,704938.00,59977,59.92,0.33,-0.27
29-June-2020,7.48,7.49,6.83,6.98,7.032238109685223346,253799,595,1784775.00,205294,80.89,0.66,-0.50
26-June-2020,7.21,7.21,6.70,7.18,7.079610099814756805,517158,676,3661277.00,358514,69.32,0.51,-0.03
25-June-2020,6.23,6.87,6.23,6.87,6.504458091082796039,489335,631,3182859.00,341805,69.85,0.64,0.64
24-June-2020,6.55,6.55,6.55,6.55,6.549994067629029068,126425,191,828083.00,86333,68.29,0.00,0.00
23-June-2020,6.24,6.24,6.24,6.24,6.239996924665282766,91047,107,568133.00,66045,72.54,0.00,0.00
22-June-2020,5.94,5.95,5.89,5.95,5.946998675886420479,135940,154,808435.00,110930,81.60,0.06,0.01
19-June-2020,5.16,5.67,5.16,5.67,5.540301786810559307,154745,326,857334.00,120239,77.70,0.51,0.51
18-June-2020,5.40,5.40,5.40,5.40,5.400000000000000000,56515,198,305181.00,56515,100.00,0.00,0.00
17-June-2020,5.68,5.68,5.68,5.68,5.679974558442193845,20439,78,116093.00,20439,100.00,0.00,0.00
16-June-2020,5.97,6.06,5.97,5.97,5.971265056630910289,100122,133,597855.00,91547,91.44,0.09,0.00
15-June-2020,6.28,6.28,6.28,6.28,6.279977761492001718,39571,136,248505.00,39571,100.00,0.00,0.00
12-June-2020,6.61,6.61,6.61,6.61,6.609988426956289504,11233,26,74250.00,11233,100.00,0.00,0.00
11-June-2020,6.95,6.95,6.95,6.95,6.949896480331262939,4830,25,33568.00,4830,100.00,0.00,0.00
10-June-2020,7.31,7.31,7.31,7.31,7.309966339821454705,6833,32,49949.00,6833,100.00,0.00,0.00
9-June-2020,8.32,8.40,7.69,7.69,8.069443657743590905,176546,208,1424628.00,133778,75.78,0.71,-0.63
8-June-2020,8.09,8.09,7.75,8.09,8.068548184445282070,318360,332,2568703.00,231009,72.56,0.34,0.00
5-June-2020,7.35,7.71,7.35,7.71,7.615979749945720958,188839,230,1438194.00,168415,89.18,0.36,0.36
4-June-2020,7.20,7.35,6.41,7.35,7.168084749764353698,554857,774,3977262.00,421187,75.91,0.94,0.15
3-June-2020,6.45,6.69,6.45,6.69,6.643069925080271138,112120,130,744821.00,94085,83.91,0.24,0.24
2-June-2020,6.04,6.09,5.60,6.09,5.977035386711991057,522456,475,3122738.00,331284,63.41,0.49,0.05
1-June-2020,5.54,5.54,5.39,5.54,5.522929488070211611,223097,200,1232149.00,176299,79.02,0.15,0.00
29-May-2020,3.85,4.62,3.84,4.62,4.539773171977086120,268309,299,1218062.00,178433,66.50,0.78,0.77
28-May-2020,3.81,3.91,3.79,3.85,3.839650145772594752,3430,19,13170.00,3291,95.95,0.12,0.04
27-May-2020,3.81,3.81,3.70,3.81,3.749050057822567321,6053,27,22693.00,4316,71.30,0.11,0.00
26-May-2020,3.75,3.81,3.75,3.79,3.776309553678458922,35871,59,135460.00,32743,91.28,0.06,0.04
22-May-2020,3.73,3.76,3.73,3.73,3.738674033149171270,7240,28,27068.00,7240,100.00,0.03,0.00
21-May-2020,3.60,3.73,3.60,3.72,3.701053396294950962,13765,29,50945.00,3550,25.79,0.13,0.12
20-May-2020,3.76,3.76,3.70,3.74,3.734852408078715691,9655,24,36060.00,7528,77.97,0.06,-0.02
19-May-2020,3.81,3.81,3.73,3.75,3.758752841831763559,30790,58,115732.00,23004,74.71,0.08,-0.06
18-May-2020,3.91,3.91,3.79,3.80,3.822907978871281623,7194,33,27502.00,5992,83.29,0.12,-0.11
15-May-2020,3.89,3.91,3.84,3.91,3.877495214656822532,3657,16,14180.00,2990,81.76,0.07,0.02
14-May-2020,3.91,3.96,3.86,3.90,3.907028223574986164,5421,30,21180.00,4347,80.19,0.10,-0.01
13-May-2020,3.95,3.95,3.86,3.90,3.898095238095238095,6300,1027,24558.00,3473,55.13,0.09,-0.05
12-May-2020,3.90,3.90,3.75,3.86,3.833402403646912556,26543,38,101750.00,22022,82.97,0.15,-0.04
11-May-2020,4.10,4.10,3.90,3.94,3.939659735349716446,13225,59,52102.00,10997,83.15,0.20,-0.16
8-May-2020,4.50,4.50,3.90,3.95,3.980102858106399123,11861,50,47208.00,9333,78.69,0.60,-0.55
7-May-2020,3.91,3.91,3.84,3.85,3.875300963081861958,9968,40,38629.00,7793,78.18,0.07,-0.06
6-May-2020,3.99,3.99,3.90,3.92,3.930973101265822784,5056,37,19875.00,3726,73.69,0.09,-0.07
5-May-2020,4.01,4.01,3.91,3.98,3.969516495572447300,12761,46,50655.00,10605,83.10,0.10,-0.03
4-May-2020,3.99,3.99,3.94,3.98,3.976043099495644199,26172,88,104061.00,23061,88.11,0.05,-0.01
30-April-2020,4.03,4.03,3.94,3.97,3.975728358834625864,23855,49,94841.00,18442,77.31,0.09,-0.06
29-April-2020,3.94,4.01,3.94,3.97,3.955483505738253306,19431,44,76859.00,17532,90.23,0.07,0.03
28-April-2020,4.01,4.01,3.94,3.99,3.985959116250258104,9686,27,38608.00,8630,89.10,0.07,-0.02
27-April-2020,4.00,4.00,3.85,3.90,3.900857459901139917,49565,68,193346.00,36808,74.26,0.15,-0.10
24-April-2020,4.03,4.03,3.95,3.96,3.976836293807009121,16664,57,66270.00,10366,62.21,0.08,-0.07
23-April-2020,4.05,4.09,3.98,4.02,4.033922361791214250,14091,32,56842.00,10458,74.22,0.11,-0.03
22-April-2020,4.00,4.06,3.97,4.00,4.015224257738471257,15830,41,63561.00,9831,62.10,0.09,0.00
21-April-2020,4.01,4.10,4.00,4.07,4.050756466569058077,6147,43,24900.00,4665,75.89,0.10,0.06
20-April-2020,4.11,4.15,4.07,4.11,4.120662209487424387,31410,55,129430.00,30295,96.45,0.08,0.00
17-April-2020,4.50,4.50,4.00,4.11,4.123136731689363268,43472,52,179241.00,42731,98.30,0.50,-0.39
16-April-2020,4.15,4.15,4.00,4.10,4.088197969543147208,7880,38,32215.00,6828,86.65,0.15,-0.05
15-April-2020,4.00,4.15,4.00,4.10,4.068345864661654135,13300,44,54109.00,11926,89.67,0.15,0.10
13-April-2020,4.12,4.45,4.05,4.11,4.255130293159609120,12280,56,52253.00,11813,96.20,0.40,-0.01
9-April-2020,4.24,4.24,3.65,4.10,4.053353592359453006,23035,97,93369.00,15610,67.77,0.59,-0.14
8-April-2020,4.14,4.25,4.00,4.13,4.164845036682138044,6679,59,27817.00,5616,84.08,0.25,-0.01
7-April-2020,4.30,4.31,4.09,4.15,4.157955245329501129,24355,76,101267.00,17242,70.79,0.22,-0.15
3-April-2020,4.20,4.30,3.74,4.07,4.109450320790705739,28835,105,118496.00,22724,78.81,0.56,-0.13
1-April-2020,3.20,3.64,3.20,3.60,3.555719154737559645,36675,221,130406.00,33913,92.47,0.44,0.40
31-March-2020,3.13,3.13,2.99,3.04,3.043841003294717823,18818,48,57279.00,17085,90.79,0.14,-0.09
30-March-2020,2.75,3.15,2.51,3.03,3.010002105706464518,9498,38,28589.00,8836,93.03,0.64,0.28
27-March-2020,2.96,3.34,2.96,3.01,2.992782813024504867,11916,36,35662.00,11905,99.91,0.38,0.05
26-March-2020,2.99,3.39,2.87,2.95,3.153900542069290596,4243,37,13382.00,4208,99.18,0.52,-0.04
25-March-2020,2.80,3.01,2.80,2.99,2.925114995400183992,16305,97,47694.00,12552,76.98,0.21,0.19
24-March-2020,2.84,2.86,2.70,2.79,2.791904618775673780,9981,51,27866.00,6801,68.14,0.16,-0.05
23-March-2020,3.05,3.05,2.60,2.63,2.723907371167645140,24528,74,66812.00,19016,77.53,0.45,-0.42
20-March-2020,3.25,3.45,2.85,3.21,3.190206983193148565,65271,99,208228.00,45037,69.00,0.60,-0.04
19-March-2020,3.42,3.90,3.06,3.30,3.208002143431276234,33591,86,107760.00,25205,75.03,0.84,-0.12
18-March-2020,3.96,3.96,3.45,3.49,3.546559392617354599,70598,74,250380.00,59526,84.32,0.51,-0.47
17-March-2020,3.84,4.01,3.84,3.90,3.917001965004210723,21374,48,83722.00,17171,80.34,0.17,0.06
16-March-2020,3.97,4.11,3.70,3.90,3.953872437357630979,8780,54,34715.00,6103,69.51,0.41,-0.07
13-March-2020,3.60,4.45,3.60,3.97,3.890458177190129392,56572,74,220091.00,44132,78.01,0.85,0.37
12-March-2020,4.27,4.60,3.90,4.08,4.038285234682678029,46467,68,187647.00,37245,80.15,0.70,-0.19
11-March-2020,4.25,4.50,4.02,4.27,4.196843374757485186,38142,94,160076.00,21803,57.16,0.48,0.02
9-March-2020,4.10,4.95,4.10,4.24,4.329333635197343596,39753,116,172104.00,29763,74.87,0.85,0.14
6-March-2020,4.31,4.96,4.01,4.62,4.505635873560401862,24486,95,110325.00,12513,51.10,0.95,0.31
5-March-2020,4.61,4.61,4.50,4.50,4.529311649016641452,10576,24,47902.00,9303,87.96,0.11,-0.11
4-March-2020,4.76,4.76,4.54,4.56,4.606156901688182720,10070,38,46384.00,6152,61.09,0.22,-0.20
3-March-2020,4.86,4.90,4.69,4.76,4.791010372646945831,2603,26,12471.00,1323,50.83,0.21,-0.10
2-March-2020,4.95,5.04,4.53,4.76,4.796809284662206526,56351,117,270305.00,27288,48.42,0.51,-0.19
28-February-2020,4.15,4.86,3.88,4.61,4.548716185236130215,78516,180,357147.00,48156,61.33,0.98,0.46
27-February-2020,4.91,4.91,3.88,4.05,4.058997015895869860,430615,284,1747865.00,373531,86.74,1.03,-0.86
26-February-2020,5.19,5.19,4.84,4.85,4.872331856625050342,9932,28,48392.00,8950,90.11,0.35,-0.34
25-February-2020,4.96,4.96,4.85,4.88,4.886792452830188679,6519,25,31857.00,4400,67.50,0.11,-0.08
24-February-2020,5.00,5.01,4.88,4.92,4.915551915551915551,21978,45,108034.00,20566,93.58,0.13,-0.08
20-February-2020,5.00,5.05,4.99,5.00,5.002970142254181647,6397,27,32004.00,5262,82.26,0.06,0.00
19-February-2020,5.20,5.20,4.99,5.01,5.028084403394157843,13317,41,66959.00,8801,66.09,0.21,-0.19
18-February-2020,5.06,5.19,4.94,5.11,5.033433263816475495,15344,71,77233.00,12511,81.54,0.25,0.05
17-February-2020,5.30,5.30,4.93,5.01,4.997883275703339640,137949,78,689453.00,133166,96.53,0.37,-0.29
14-February-2020,5.30,5.30,4.92,5.00,5.059763995520135045,61609,99,311727.00,44840,72.78,0.38,-0.30
13-February-2020,5.38,5.40,5.20,5.29,5.258761061946902654,11300,32,59424.00,10768,95.29,0.20,-0.09
12-February-2020,5.42,5.46,5.37,5.37,5.382216142270861833,10965,28,59016.00,10503,95.79,0.09,-0.05
11-February-2020,5.60,5.60,5.42,5.49,5.512551601026442039,17926,46,98818.00,13165,73.44,0.18,-0.11
10-February-2020,5.85,5.90,5.59,5.61,5.645476230099295501,18027,37,101771.00,11995,66.54,0.31,-0.24
7-February-2020,5.70,5.74,5.59,5.68,5.674700299700299700,8008,26,45443.00,6410,80.04,0.15,-0.02
6-February-2020,5.71,5.71,5.53,5.59,5.595765536169378553,20404,43,114176.00,16276,79.77,0.18,-0.12
5-February-2020,5.53,5.68,5.53,5.65,5.611442193087008343,839,17,4708.00,826,98.45,0.15,0.12
4-February-2020,5.70,5.70,5.45,5.59,5.556821589205397301,10005,29,55596.00,8298,82.94,0.25,-0.11
3-February-2020,5.50,5.65,5.26,5.49,5.450373255436546575,15405,35,83963.00,14008,90.93,0.39,-0.01
1-February-2020,5.80,5.80,5.40,5.66,5.649082403742353364,13895,61,78494.00,9558,68.79,0.40,-0.14
31-January-2020,5.52,5.67,5.52,5.59,5.609646302250803858,6220,27,34892.00,4062,65.31,0.15,0.07
30-January-2020,5.95,5.95,5.55,5.57,5.593414816662509353,4009,20,22424.00,2052,51.18,0.40,-0.38
29-January-2020,5.72,5.72,5.58,5.66,5.633290174075672565,6951,25,39157.00,5285,76.03,0.14,-0.06
28-January-2020,5.73,5.73,5.58,5.58,5.616593134617453997,9293,28,52195.00,8215,88.40,0.15,-0.15
27-January-2020,5.70,5.75,5.65,5.65,5.675718290119131044,5708,25,32397.00,3622,63.45,0.10,-0.05
24-January-2020,6.00,6.00,5.67,5.69,5.731317093311312964,9688,28,55525.00,8321,85.89,0.33,-0.31
23-January-2020,5.85,5.85,5.76,5.77,5.803486997635933806,3384,15,19639.00,2780,82.15,0.09,-0.08
22-January-2020,5.87,5.87,5.70,5.76,5.755204835460040295,8934,28,51417.00,6480,72.53,0.17,-0.11
21-January-2020,5.78,5.90,5.65,5.81,5.852853768193248495,13123,38,76807.00,11603,88.42,0.25,0.03
20-January-2020,5.78,5.83,5.62,5.64,5.669527896995708154,6291,31,35667.00,5210,82.82,0.21,-0.14
17-January-2020,5.60,5.80,5.60,5.70,5.683522114347357065,7416,35,42149.00,6265,84.48,0.20,0.10
16-January-2020,5.81,5.84,5.65,5.68,5.694639209407607795,18113,74,103147.00,14157,78.16,0.19,-0.13
15-January-2020,5.62,5.78,5.62,5.69,5.717976464222913566,7393,26,42273.00,4594,62.14,0.16,0.07
14-January-2020,5.77,5.78,5.67,5.70,5.719338061465721040,10575,54,60482.00,7767,73.45,0.11,-0.07
13-January-2020,5.55,5.77,5.55,5.68,5.675923100396704302,32770,37,186000.00,30916,94.34,0.22,0.13
10-January-2020,5.73,5.90,5.60,5.66,5.718545381283368590,9927,66,56768.00,8739,88.03,0.30,-0.07
9-January-2020,5.65,5.73,5.63,5.66,5.662248404516445753,2037,31,11534.00,1627,79.87,0.10,0.01
8-January-2020,5.56,5.63,5.40,5.44,5.458732394366197183,35500,58,193785.00,29173,82.18,0.23,-0.12
7-January-2020,5.80,5.80,5.60,5.69,5.725320470463856217,15134,44,86647.00,11532,76.20,0.20,-0.11
6-January-2020,6.20,6.20,5.60,5.66,5.694638069705093833,7460,43,42482.00,5259,70.50,0.60,-0.54
3-January-2020,5.92,5.95,5.85,5.89,5.883431416930737890,8836,30,51986.00,6890,77.98,0.10,-0.03
2-January-2020,5.98,5.98,5.80,5.85,5.911579395487441464,23490,37,138863.00,22478,95.69,0.18,-0.13
1-January-2020,5.93,5.93,5.72,5.87,5.805271078809235399,27243,69,158153.00,18655,68.48,0.21,-0.06
31-December-2019,5.85,5.85,5.65,5.72,5.738591311682834247,11855,57,68031.00,7461,62.94,0.20,-0.13
30-December-2019,5.99,6.00,5.77,5.81,5.891753650340500193,33627,96,198122.00,20333,60.47,0.23,-0.18
27-December-2019,5.58,5.81,5.58,5.71,5.713126130293981578,23777,66,135841.00,10060,42.31,0.23,0.13
26-December-2019,5.59,5.63,5.55,5.61,5.603121612833297203,23065,27,129236.00,20985,90.98,0.08,0.02
24-December-2019,5.74,5.74,5.33,5.52,5.518135376756066411,15660,47,86414.00,10187,65.05,0.41,-0.22
23-December-2019,5.57,5.78,5.55,5.65,5.670553017173467780,6347,34,35991.00,3917,61.71,0.23,0.08
20-December-2019,5.53,5.65,5.51,5.53,5.547328887866942592,13047,42,72376.00,8780,67.30,0.14,0.00
19-December-2019,5.78,5.78,5.56,5.61,5.637755775577557755,7575,43,42706.00,4582,60.49,0.22,-0.17
18-December-2019,5.60,5.80,5.54,5.62,5.698575617930456640,4774,36,27205.00,3941,82.55,0.26,0.02
17-December-2019,5.68,5.68,5.25,5.64,5.528274380418936545,26066,64,144100.00,16036,61.52,0.43,-0.04
16-December-2019,5.58,5.65,5.52,5.57,5.573636525137679872,5629,35,31374.00,5113,90.83,0.13,-0.01
13-December-2019,5.90,5.90,5.51,5.56,5.588307826213099296,13787,39,77046.00,10599,76.88,0.39,-0.34
12-December-2019,5.51,5.65,5.51,5.55,5.565826707990836814,7421,28,41304.00,4872,65.65,0.14,0.04
11-December-2019,5.77,5.77,5.36,5.48,5.536334056399132321,7376,34,40836.00,3902,52.90,0.41,-0.29
10-December-2019,5.50,5.87,5.50,5.65,5.648670243122931172,17522,70,98976.00,15069,86.00,0.37,0.15
9-December-2019,5.87,5.90,5.50,5.83,5.772103819371175353,23695,75,136770.00,17044,71.93,0.40,-0.04
6-December-2019,6.08,6.09,5.70,5.80,5.973062043272675168,27916,1003,166744.00,19101,68.42,0.39,-0.28
5-December-2019,5.85,6.10,5.81,5.98,5.890065255027300572,15018,42,88457.00,11438,76.16,0.29,0.13
4-December-2019,5.60,5.95,5.60,5.79,5.794320624505034506,8839,137,51216.00,7071,80.00,0.35,0.19
3-December-2019,6.00,6.00,5.80,5.85,5.875455573708684177,7957,41,46751.00,5608,70.48,0.20,-0.15
2-December-2019,6.08,6.13,5.80,5.82,5.956637692611615962,10124,38,60305.00,8155,80.55,0.33,-0.26
29-November-2019,6.21,6.21,5.60,6.01,6.040382672392018186,31672,466,191311.00,25145,79.39,0.61,-0.20
28-November-2019,5.86,6.30,5.86,6.16,6.057766479663394109,22816,70,138214.00,12918,56.62,0.44,0.30
27-November-2019,5.86,6.10,5.86,5.91,5.978338287665185272,33977,75,203126.00,18480,54.39,0.24,0.05
26-November-2019,5.99,6.25,5.80,5.93,5.940922319229908215,44670,167,265381.00,32046,71.74,0.45,-0.06
25-November-2019,5.95,5.95,5.61,5.78,5.778161530286928799,7528,52,43498.00,5720,75.98,0.34,-0.17
22-November-2019,5.60,5.69,5.50,5.65,5.620025348542458808,15780,37,88684.00,9003,57.05,0.19,0.05
21-November-2019,5.58,5.79,5.58,5.65,5.637983193277310924,5950,29,33546.00,4761,80.02,0.21,0.07
20-November-2019,5.67,5.78,5.60,5.69,5.732128405718910169,7414,34,42498.00,4679,63.11,0.18,0.02
19-November-2019,5.60,5.80,5.57,5.64,5.669246284938047997,24293,69,137723.00,13269,54.62,0.23,0.04
18-November-2019,5.71,5.71,5.50,5.63,5.606936936936936936,11100,33,62237.00,8452,76.14,0.21,-0.08
15-November-2019,5.58,5.74,5.56,5.70,5.676952141057934508,25408,34,144240.00,21883,86.13,0.18,0.12
14-November-2019,5.64,5.78,5.49,5.61,5.604725670804965959,12485,38,69975.00,6693,53.61,0.29,-0.03
13-November-2019,6.10,6.10,5.51,5.53,5.765050380124404350,27491,89,158487.00,16156,58.77,0.59,-0.57
11-November-2019,5.65,5.70,5.52,5.63,5.587966417910447761,10720,41,59903.00,8557,79.82,0.18,-0.02
8-November-2019,5.74,5.78,5.36,5.64,5.554616822429906542,26750,102,148586.00,16745,62.60,0.42,-0.10
7-November-2019,5.62,5.62,5.50,5.52,5.567427832830676432,6963,38,38766.00,5161,74.12,0.12,-0.10
6-November-2019,5.68,5.68,5.50,5.56,5.575978096404640103,41637,102,232167.00,37383,89.78,0.18,-0.12
5-November-2019,6.00,6.29,5.50,5.58,5.804061071068743703,64515,123,374449.00,41362,64.11,0.79,-0.42
4-November-2019,7.20,7.20,6.15,6.19,6.244480483579669013,27131,81,169419.00,16856,62.13,1.05,-1.01
1-November-2019,6.25,6.41,6.10,6.26,6.214446952595936794,7974,105,49554.00,6429,80.62,0.31,0.01
31-October-2019,6.32,6.34,5.61,6.13,6.086542763024116474,49178,129,299324.00,25977,52.82,0.73,-0.19
30-October-2019,6.18,6.35,6.10,6.12,6.161066500350822483,12827,77,79028.00,10444,81.42,0.25,-0.06
29-October-2019,5.98,6.20,5.85,6.06,5.998794240726292644,28198,84,169154.00,16419,58.23,0.35,0.08
27-October-2019,6.20,6.20,5.98,6.01,6.037512448821511563,9037,24,54561.00,7344,81.27,0.22,-0.19
25-October-2019,6.20,6.20,5.53,5.88,5.776683905539285936,16049,54,92710.00,10049,62.61,0.67,-0.32
24-October-2019,5.62,5.75,5.53,5.67,5.656662870159453302,17560,52,99331.00,11678,66.50,0.22,0.05
23-October-2019,5.23,5.85,5.23,5.62,5.656257925437484149,31544,106,178421.00,17439,55.28,0.62,0.39
