security id,company,threshold,accuracy,precision,recall,f1_score,parameters,confusion matrix,model
532706,INOX LEISURE LTD,0.02,0.1929611650485437,1.0,0.1929611650485437,0.32349949135300105,"batch_size = 25,  epochs = 25","[[  0   0]
 [665 159]]",cnn
532706,INOX LEISURE LTD,0.03,0.11407766990291265,1.0,0.11407766990291265,0.2047930283224401,"batch_size = 25,  epochs = 25","[[  0   0]
 [730  94]]",cnn
532706,INOX LEISURE LTD,0.04,0.05703883495145631,1.0,0.05703883495145631,0.1079219288174512,"batch_size = 25,  epochs = 25","[[  0   0]
 [777  47]]",cnn
532706,INOX LEISURE LTD,0.05,0.03640776699029126,1.0,0.03640776699029126,0.0702576112412178,"batch_size = 25,  epochs = 25","[[  0   0]
 [794  30]]",cnn
532706,INOX LEISURE LTD,0.1,0.003640776699029127,1.0,0.003640776699029127,0.007255139056831924,"batch_size = 25,  epochs = 25","[[  0   0]
 [821   3]]",cnn
532899,KAVERI SEED COMPANY LTD,0.01,0.32904884318766064,1.0,0.32904884318766064,0.4951644100580271,"batch_size = 25,  epochs = 25","[[  0   0]
 [522 256]]",cnn
532899,KAVERI SEED COMPANY LTD,0.02,0.18380462724935734,1.0,0.18380462724935734,0.3105320304017372,"batch_size = 25,  epochs = 25","[[  0   0]
 [635 143]]",cnn
532899,KAVERI SEED COMPANY LTD,0.03,0.11053984575835477,1.0,0.11053984575835477,0.19907407407407404,"batch_size = 25,  epochs = 25","[[  0   0]
 [692  86]]",cnn
532899,KAVERI SEED COMPANY LTD,0.04,0.06298200514138817,1.0,0.06298200514138817,0.1185006045949214,"batch_size = 25,  epochs = 25","[[  0   0]
 [729  49]]",cnn
532899,KAVERI SEED COMPANY LTD,0.05,0.04241645244215938,1.0,0.04241645244215938,0.08138101109741061,"batch_size = 25,  epochs = 25","[[  0   0]
 [745  33]]",cnn
532899,KAVERI SEED COMPANY LTD,0.1,0.0012853470437017994,1.0,0.0012853470437017994,0.002567394094993581,"batch_size = 25,  epochs = 25","[[  0   0]
 [777   1]]",cnn
533155,Jubilant FoodWorks Ltd,0.01,0.30196629213483145,1.0,0.30196629213483145,0.4638619201725998,"batch_size = 25,  epochs = 25","[[  0   0]
 [497 215]]",cnn
