Security Code,Security Name
540008,BIRLA SUN LIFE SENSEX ETF
540023,Colorchips New Media Ltd
540025,Advanced Enzyme Technologies Ltd
540026,Ladam Affordable Housing Ltd
540027,Prabhat Technologies (India) Ltd
540047,Dilip Buildcon Ltd
540048,S.P. Apparels Ltd
540061,Bigbloc Construction Ltd
540062,Golden Crest Education & Services Ltd
540064,Future Retail Ltd
540065,RBL Bank Ltd
540066,AMS Polymers Ltd
540072,Shiva Granito Export Ltd
540073,BLS International Services Ltd
540078,Mitsu Chem Plast Ltd
540079,Sprayking Agro Equipment Ltd
540080,Narayani Steels Ltd
540081,SAB Events & Governance Now Media Ltd
540082,Riddhi Steel and Tube Ltd
540083,TV Vision Ltd
540084,Spicy Entertainment and Media Ltd
540097,Visco Trade Associates Ltd
540108,Tiaan Consumer Ltd
540115,L&T Technology Services Ltd
540124,G N A Axles Ltd
540125,Radhika Jeweltech Ltd
540132,Sabrimala Industries India Ltd
540133,ICICI Prudential Life Insurance Company Ltd
540134,Ishaan Infrastructures and Shelters Ltd
540135,ARC Finance Ltd
540136,HPL Electric & Power Ltd
540143,Sagarsoft (India) Ltd
540144,DRA Consultants Ltd
540145,Valiant Organics Ltd
540146,Aditya Consumer Marketing Ltd
540147,Shashijit Infraprojects Ltd
540148,Bindal Exports Ltd
540150,Mewar Hi-Tech Engineering Ltd
540151,Diksat Transworld Ltd
540152,India Green Reality Ltd
540153,Endurance Technologies Ltd
540154,IDFC SENSEX ETF
540159,Purple Entertainment Ltd
540168,Supra Pacific Management Consultancy Ltd
540173,PNB Housing Finance Ltd
540174,Southern Infosys Ltd
540175,Regency Fincorp Ltd
540180,Varun Beverages Ltd
540181,Salem Erode Investments Ltd
540192,LKP Securities Ltd
540198,Osiajee Texfab Ltd
540199,Corporate Merchant Bankers Ltd
540203,Sheela Foam Ltd
540204,Narendra Investments (Delhi) Ltd
540205,Aditya Vision Ltd
540210,The Mandhana Retail Ventures Ltd
540211,Sparkling (India) Finshares Ltd
540212,TCI Express Ltd
540221,Shashank Traders Ltd
540222,Laurus Labs Ltd
540243,New Light Apparels Ltd
540252,Veeram Securities Ltd
540253,Shree Nidhi Trading Co. Ltd
540254,Marg Techno Projects Ltd
540259,Shangar Decor Ltd
540266,Globe Commercials Ltd
540268,Dhanvarsha Finvest Ltd
540269,Super Fine Knitters Ltd
540270,Raideep Industries Ltd
540293,Pricol Ltd
540310,Classic Filaments Ltd
540311,JITF Infralogistics Ltd
540318,Sueryaa Knitwear Ltd
540332,Tanvi Foods (India) Ltd
540358,RMC Switchgears Ltd
540359,Parmax Pharma Ltd
540360,Leading Leasing Finance And Investment Company Ltd
540361,Danube Industries Ltd
540366,Music Broadcast Ltd
540376,Avenue Supermarts Ltd
540377,IFL Enterprises Ltd
540385,KD Leisures Ltd
540386,Ontic Finserve Ltd
540393,Sarthak Metals Ltd
540395,Chemcrux Enterprises Ltd
540396,Manomay Tex India Ltd
540401,Maximus International Ltd
540402,Manas Properties Ltd
540403,CL Educate Ltd
540404,Prime Fresh Ltd
540405,Oceanic Foods Ltd
540416,Octaware Technologies Ltd
540425,Shankara Building Products Ltd
540455,Escorp Asset Management Ltd
540467,Parmeshwari Silk Mills Ltd
540468,KMS Medisurgi Ltd
540481,Classic Leasing & Finance Ltd
540492,Starlineps Enterprises Ltd
540497,S Chand and Company Ltd
540515,Kanungo Financiers Ltd
540519,Meera Industries Ltd
540530,Housing & Urban Development Corporation Ltd
540544,PSP Projects Ltd
540545,Bhakti Gems and Jewellery Ltd
540550,Yug Decor Ltd
540551,Axis Equity Advantage Fund- Series 1 Direct Plan- Growth
540552,Axis Equity Advantage Fund- Series 1 Regular Plan- Growth
540570,Variman Global Enterprises Ltd
540575,Star Cement Ltd
540590,Riddhi Corporate Services Ltd
540591,HDFC EOF- II- 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund- Series 2- Direct
540592,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Direct
540593,HDFC EOF- II - 1126D May 2017(1) plan under HDFC Equity Opportunities Fund - Series2 - Regular
540594,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Regular
540595,Tejas Networks Ltd
540596,Eris Lifesciences Ltd
540602,GTPL Hathway Ltd
540611,AU Small Finance Bank Ltd
540612,ICICI Prudential Nifty Low Vol 30 ETF
540613,Gautam Exim Ltd
540614,G G Engineering Ltd
540615,7NR Retail Ltd
540621,Bhagyanagar Properties Ltd
540634,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-GROWTH OPTION
540635,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-DIVIDEND PAYOUT OPTION
540636,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-GROWTH OPTION
540637,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-DIVIDEND PAYOUT OPTION
540642,Salasar Techno Engineering Ltd
540647,Ganges Securities Ltd
540648,Palash Securities Ltd
540649,Avadh Sugar & Energy Ltd
540650,Magadh Sugar & Energy Ltd
540651,Jigar Cables Ltd
540652,Captain Technocast Ltd
540653,Sintex Plastics Technology Ltd
540654,Globalspace Technologies Ltd
540669,UTI Nifty Next 50 ETF
540673,SIS Ltd
540678,Cochin Shipyard Ltd
540679,SMS Lifesciences India Ltd
540680,KIOCL Ltd
540681,Chothani Foods Ltd
540686,Smruthi Organics Ltd
540691,Aditya Birla Capital Ltd
540692,Apex Frozen Foods Ltd
540693,Shish Industries Ltd
540694,ANG Lifesciences India Ltd
540695,Dhruv Wellness Ltd
540696,KCD Industries India Ltd
540697,A & M Febcon Ltd
540699,Dixon Technologies (India) Ltd
540700,Bharat Road Network Ltd
540701,Dishman Carbogen Amcis Ltd
540702,Lasa Supergenerics Ltd
540703,Provestment Services Ltd
540704,Matrimony.com Ltd
540709,Reliance Home Finance Ltd
540710,Capacite Infraprojects Ltd
540711,ICICI PRUDENTIAL VALUE FUND SERIES 17 - CUMULATIVE OPTION
540712,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIVIDEND OPTION
540713,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN CUMULATIVE OPTION
540714,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN DIVIDEND OPTION
540715,Sagar Diamonds Ltd
540716,ICICI Lombard General Insurance Company Ltd
540717,Polo Queen Industrial and Fintech Ltd
540718,AKM Lace and Embrotex Ltd
540719,SBI Life Insurance Company Ltd
540724,Prataap Snacks Ltd
540725,Share India Securities Ltd
540726,Trident Texofab Ltd
540727,Poojawestern Metaliks Ltd
540728,Sayaji Industries Ltd
540729,Vanta Bioscience Ltd
540730,Mehai Technology Ltd
540735,IRIS Business Services Ltd
540737,Shree Ganesh Remedies Ltd
540738,Shreeji Translogistics Ltd
540739,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Growth
540740,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Dividend Payout
540741,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Growth
540742,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Dividend Payout
540743,Godrej Agrovet Ltd
540744,Mideast Integrated Steels Ltd
540749,MAS Financial Services Ltd
540750,Indian Energy Exchange Ltd
540755,General Insurance Corporation of India
540756,Kaarya Facilities and Services Ltd
540757,Sheetal Cool Products Ltd
540762,Tube Investments of India Ltd
540763,ICICI Prudential Value Fund Series 18 - Cumulative Option
540764,ICICI Prudential Value Fund Series 18 - Dividend Payout Option
540765,ICICI Prudential Value Fund Series 18 - Direct Plan Cumulative Option
540766,ICICI Prudential Value Fund Series 18 - Direct Plan Dividend Payout Option
540767,Nippon Life India Asset Management Ltd
540768,Mahindra Logistics Ltd
540769,The New India Assurance Company Ltd
540774,IFGL Refractories Ltd
540775,Khadim India Ltd
540776,5paisa Capital Ltd
540777,HDFC Life Insurance Company Ltd
540778,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR DVP 06JN21
540779,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR GWTH 06JN21
540780,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG DVP 06JN21
540781,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG GWTH 06JN21
540782,Sanghvi Brands Ltd
540786,Sharika Enterprises Ltd
540787,BHARAT 22 ETF - ICICI Prudential AMC
540795,Dynamic Cables Ltd
540796,Ratnabhumi Developers Ltd
540797,Shalby Ltd
540798,Future Supply Chain Solutions Ltd
540809,MRC Exim Ltd
540811,Diggi Multitrade Ltd
540821,Sadhna Broadcast Ltd
540823,Vitesse Agro Ltd
540824,Astron Paper & Board Mill Ltd
540825,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C DR DVP 20MR21
540826,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C RG GWTH 20MR21
540827,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C DR GWTH 20MR21
540828,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C RG DVP 20MR21
540829,Chandrima Mercantiles Ltd
540843,Rithwik Facility Management Services Ltd
540850,Jhandewalas Foods Ltd
540861,ICICI PRUDENTIAL VALUE FUND - SERIES 19 - CUMULATIVE OPTION
540862,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIVIDEND PAYOUT OPTION
540863,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIRECT PLAN CUMULATIVE OPTION
540864,ICICI PRUDENTIAL VALUE FUND - SERIES 19  -DIRECT PLAN DIVIDEND PAYOUT OPTION
540879,Apollo Micro Systems Ltd
540900,Newgen Software Technologies Ltd
540901,Praxis Home Retail Ltd
540902,Amber Enterprises India Ltd
540904,Tirupati Foam Ltd
540914,SRU Steels Ltd
540923,Ashoka Metcast Ltd
540935,Galaxy Surfactants Ltd
540936,Gautam Gems Ltd
540937,Medico Remedies Ltd
540938,Gujarat Hy-Spin Ltd
540947,ICICI Prudential Value Fund - Series 20 - Cumulative Option
540949,ICICI Prudential Value Fund - Series 20 - Dividend Option
540950,ICICI Prudential Value Fund - Series 20 - Direct Plan Cumulative Option
540951,ICICI Prudential Value Fund - Series 20 - Direct Plan Dividend Option
540952,Lorenzini Apparels Ltd
540953,Kenvi Jewels Ltd
540954,The Indian Wood Products Company Ltd
540955,Tasty Dairy Specialities Ltd
540956,Bhatia Communications & Retail (India) Ltd
540961,Shiva Mills Ltd
540975,Aster DM Healthcare Ltd
540980,The Yamuna Syndicate Ltd
541005,Kanco Tea & Industries Ltd
541006,Angel Fibers Ltd
541019,H.G. Infra Engineering Ltd
541053,East India Securities Ltd
541068,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Dividend Payout
541069,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Growth
541070,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Dividend Payout
541071,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Growth
541083,Inflame Appliances Ltd
541084,DSP BlackRock A C E Fund - Series 2 - Regular Plan - Growth Option
541085,DSP BlackRock A C E Fund - Series 2 - Regular Plan - Dividend Payout Option
541086,DSP BlackRock A C E Fund - Series 2 - Direct Plan - Growth Option
541087,DSP BlackRock A C E Fund - Series 2 - Direct Plan - Dividend Payout  Option
541092,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- REGULAR PLAN- GROWTH
541093,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- REGULAR PLAN- DIVIDEND PAYOUT
541094,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- DIRECT PLAN- GROWTH
541095,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- DIRECT PLAN- DIVIDEND PAYOUT
541096,Bharat Parenterals Ltd
541112,Shreeshay Engineers Ltd
541133,Apex Capital And Finance Ltd
541143,Bharat Dynamics Ltd
541144,Active Clothing Co Ltd
541151,Ridings Consulting Engineers India Ltd
541152,Advitiya Trade India Ltd
541153,Bandhan Bank Ltd
541154,Hindustan Aeronautics Ltd
541161,Karda Constructions Ltd
541163,Sandhar Technologies Ltd
541167,Yasho Industries Ltd
541178,Benara Bearings and Pistons Ltd
541179,ICICI Securities Ltd
541195,Mishra Dhatu Nigam Ltd
541196,Lex Nimble Solutions Ltd
541206,Orissa Bengal Carrier Ltd
541228,Taylormade Renewables Ltd
541233,Lemon Tree Hotels Ltd
541252,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Growth Option
541253,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Dividend Payout
541254,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Growth Option
541255,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Dividend Payout
541269,Chemfab Alkalis Ltd
541276,Hardwyn India Ltd
541299,Dr Lalchandani Labs Ltd
541301,Orient Electric Ltd
541302,Dhruv Consultancy Services Ltd
541303,Akshar Spintex Ltd
541304,Indo Us Bio-Tech Ltd
541309,ICICI Prudential Bharat Consumption Fund - Series 2 - Cumulative Option
541310,ICICI Prudential Bharat Consumption Fund - Series 2 - Dividend Option
541311,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Cumulative Option
541312,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Dividend Option
541313,ICICI Prudential S&P BSE 500 ETF
541336,Indostar Capital Finance Ltd
541337,Milestone Furniture Ltd
541338,U. H. Zaveri Ltd
541341,Kotak India Growth Fund Series 5 - Regular Plan - Growth Option
541343,Kotak India Growth Fund Series 5 - Regular Plan - Dividend Option
541345,Kotak India Growth Fund Series 5 - Direct Plan - Growth Option
541346,Kotak India Growth Fund Series 5 - Direct Plan - Dividend Option
541347,Parvati Sweetners and Power Ltd
541352,Megastar Foods Ltd
541353,Innovators Facade Systems Ltd
541358,Shree Worstex Ltd
541400,Zim Laboratories Ltd
541401,Arihant Institute Ltd
541402,Affordable Robotic & Automation Ltd
541403,Dollar Industries Ltd
541418,Nakoda Group of Industries Ltd
541444,Palm Jewels Ltd
541445,Waa Solar Ltd
541450,Adani Green Energy Ltd
541503,Unick Fix-A-Form And Printers Ltd
541540,Solara Active Pharma Sciences Ltd
541546,Gayatri Highways Ltd
541556,RITES Ltd
541557,Fine Organic Industries Ltd
541578,Varroc Engineering Ltd
541601,Rajnish Wellness Ltd
541627,Hi-Tech Winding Systems Ltd
541633,Sophia Traexpo Ltd
541634,Raw Edge Industrial Solutions Ltd
541672,ICICI Prudential Bharat Consumption Fund  - Series 3 - Cumulative Option
541673,ICICI Prudential Bharat Consumption Fund  - Series 3 - Dividend Payout Option
541674,ICICI Prudential Bharat Consumption Fund  - Series 3 -  Direct Plan - Cumulative Option
541675,ICICI Prudential Bharat Consumption Fund  - Series 3 - Direct Plan - Dividend Payout Option
541676,Tata Vaue Fund Series 1 - Regular Plan - Dividend Payout Option
541677,Tata Vaue Fund Series 1 - Direct Plan - Dividend Payout Option
541678,Tata Vaue Fund Series 1 - Regular Plan - Growth Option
541679,Tata Vaue Fund Series 1 - Direct Plan - Growth Option
541700,TCNS Clothing Co. Ltd
541701,Supershakti Metaliks Ltd
541702,Ashnisha Industries Ltd
541703,Ganesh Films India Ltd
541725,IDFC Equity Opportunity - Series 6 - Regular Plan - Growth Option
541726,IDFC Equity Opportunity - Series 6 - Regular Plan - Dividend Payout  Option
541727,IDFC Equity Opportunity - Series 6 - Direct Plan - Growth Option
541728,IDFC Equity Opportunity - Series 6 - Direct Plan - Dividend Payout Option
541729,HDFC Asset Management Company Ltd
541735,Vivanta Industries Ltd
541741,Tinna Trade Ltd
541742,TATA Value Fund Series  2 - Regular Plan  - Dividend Payout Option
541743,TATA Value Fund Series  2 - Direct Plan  - Dividend Payout Option
541744,TATA Value Fund Series  2 - Regular  Plan  - Growth Option
541745,TATA Value Fund Series  2 - Direct Plan  - Growth Option
541770,CreditAccess Grameen Ltd
541771,Amin Tannery Ltd
541778,Deep Polymers Ltd
541799,Sungold Media and Entertainment Ltd
541804,ICICI PRU Bharat Consumption Fund - Sr 4 - Cumulative
541805,ICICI PRU Bharat Consumption Fund - Sr 4 - Dividend Payout Option
541806,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Cumulative
541807,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Dividend Payout
541809,ICICI Prudential Nifty Next 50 ETF
541865,Add-Shop ERetail Ltd
541879,Kotak India Growth Fund Series 7 - Regular Plan - Growth Option
541881,Kotak India Growth Fund Series 7 - Regular Plan - Dividend Option
541882,Kotak India Growth Fund Series 7 - Direct Plan - Growth Option
541884,Kotak India Growth Fund Series 7 - Direct Plan - Dividend Option
541890,Space Incubatrics Technologies Ltd
541929,Synergy Green Industries Ltd
541945,Ranjeet Mechatronics Ltd
541956,IRCON International Ltd
541967,Sky Gold Ltd
541972,SBI - ETF - SENSEX NEXT 50
541973,Mac Hotels Ltd
541974,Manorama Industries Ltd
541983,Innovative Ideals and Services (India) Ltd
541984,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG GWTH31JN22
541985,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG DVP31JN22
541986,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR GWTH31JN22
541987,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR DVP31JN22
541988,AAVAS Financiers Ltd
541999,Genera Agri Corp Ltd
542002,Devoted Construction Ltd
542011,Garden Reach Shipbuilders & Engineers Ltd
542012,A-1 Acid Ltd
542013,Dolfin Rubbers Ltd
542019,Shubham Polyspin Ltd
542020,AKI India Ltd
542025,Sun Retail Ltd
542034,S. M. Gold Ltd
542046,Vivid Mercantile Ltd
542057,BCPL Railway Infrastructure Ltd
542066,Adani Total Gas Ltd
542117,Netripples Software Ltd
542123,The Phosphate Company Ltd
542131,MIRAE ASSET NIFTY 50 ETF (MAN50ETF)
542141,Techno Electric & Engineering Company Ltd
542145,Roni Households Ltd
542146,Shree Krishna Infrastructure Ltd
542155,Diksha Greens Ltd
542156,ICICI Prudential Bharat Consumption Fund - Series 5 - Cumulative Option
542158,ICICI Prudential Bharat Consumption Fund - Series 5 - Dividend Payout Option
542160,ICICI Prudential Bharat Consumption Fund - Series 5 -  Direct Plan - Cumulative Option
542163,ICICI Prudential Bharat Consumption Fund - Series 5 -  Direct Plan - Dividend Payout  Option
542176,Aryan Share and Stock Brokers Ltd
542206,Nivaka Fashions Ltd
542216,Dalmia Bharat Ltd
542230,Aditya Birla Sun Life Nifty Next 50 ETF
542231,Nila Spaces Ltd
542232,Shankar Lal Rampal Dye-Chem Ltd
542233,Trejhara Solutions Ltd
542244,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;-
542245,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;-Direct&#160;Plan&#160;-&#160;Growth&#160;Option
542246,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;-Regular&#160;Plan&#160;-&#160;Dividend&#160;Payout&#160;Option
542247,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;- Regular&#160;Plan&#160;-&#160;Growth&#160;Option
542248,Deccan Health Care Ltd
542285,Axita Cotton Ltd
542323,K.P.I. Global Infrastructure Ltd
542332,Hi-Klass Trading and Investment Ltd
542333,RPSG Ventures Ltd
542337,Spencers Retail Ltd
542351,Gloster Ltd
542367,Xelpmoc Design and Tech Ltd
542376,SPA Capital Services Ltd
542377,Aar Shyam India Investment Company Ltd
542383,Ritco Logistics Ltd
542399,Chalet Hotels Ltd
542437,Anmol India Ltd
542446,Jonjua Overseas Ltd
542459,Kranti Industries Ltd
542460,The Anup Engineering Ltd
542477,Gleam Fabmat Ltd
542484,Arvind Fashions Ltd
542513,UTI S&P BSE Sensex Next 50 ETF
542524,Ambassador Intra Holdings Ltd
542544,Jyot International Marketing Ltd
542579,Ashapuri Gold Ornament Ltd
542580,Aartech Solonics Ltd
542592,Humming Bird Education Ltd
542597,MSTC Ltd
542599,Roopshri Resorts Ltd
542627,Chandni Machines Ltd
542628,Northern Spirits Ltd
542649,Rail Vikas Nigam Ltd
542650,Metropolis Healthcare Ltd
542651,KPIT Technologies Ltd
542652,Polycab India Ltd
542653,Jinaams Dress Ltd
542654,V R Films & Studios Ltd
542655,Vikas Multicorp Ltd
542665,Neogen Chemicals Ltd
542666,G. K. P. Printing & Packaging Ltd
542667,White Organic Retail Ltd
542668,Evans Electric Ltd
542669,BMW Industries Ltd
542670,Artemis Electricals Ltd
542677,Mahesh Developers Ltd
542678,Cian Healthcare Ltd
542679,Dhanashree Electronics Ltd
542682,Harish Textile Engineers Ltd
542684,Prakash Pipes Ltd
542685,Digicontent Ltd
542694,Parshva Enterprises Ltd
542721,Anand Rayons Ltd
542724,Earum Pharmaceuticals Ltd
542725,SBC Exports Ltd
542726,IndiaMART InterMESH Ltd
542727,City Pulse Multiplex Ltd
542728,SK International Export Ltd
542729,DCM Nouvelle Ltd
542730,ICICI Prudential Bank ETF
542747,NIPPON INDIA ETF SENSEX NEXT 50
542752,Affle (India) Ltd
542753,Seacoast Shipping Services Ltd
542758,ICICI Prudential Private Banks ETF
542759,Spandana Sphoorty Financial Ltd
542760,Sterling and Wilson Solar Ltd
542771,Novateor Research Laboratories Ltd
542772,IIFL Wealth Management Ltd
542773,IIFL Securities Ltd
542774,APM Finvest Ltd
542801,Misquita Engineering Ltd
542802,Galactico Corporate Services Ltd
542803,Ellora Trading Ltd
542804,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLANDIVIDEND PAYOUT
542805,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT
542806,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT BONUS PLAN BONUS
542807,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT
542808,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT
542809,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT
542810,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - BONUS PLANBONUS
542811,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT
542812,Gujarat Fluorochemicals Ltd
542813,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1- DIRECT DIVIDEND PLAN REINVESTMENT
542814,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT
542815,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT
542816,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT
542817,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT
542818,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT
542819,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT
542820,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT
542830,Indian Railway Catering and Tourism Corporation Ltd
542836,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN REINVESTMENT
542837,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH
542838,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT
542839,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH
542840,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT
542841,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT
542842,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT
542843,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH
542844,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN DIVIDEND PAYOUT
542845,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT
542846,NIPPON INDIA EQUITY HYBRID FUND -&#160;SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT
542847,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH
542848,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLANDIVIDEND PAYOUT
542849,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT
542850,Goblin India Ltd
542851,Gensol Engineering Ltd
542852,Vishwaraj Sugar Industries Ltd
542857,Greenpanel Industries Ltd
542862,Shahlon Silk Industries Ltd
542863,ADITYA BIRLA SUN LIFE BANKING ETF
542864,Mount Housing and Infrastructure Ltd
542865,Anuroop Packaging Ltd
542866,JSG Leasing Ltd
542867,CSB Bank Ltd
542904,Ujjivan Small Finance Bank Ltd
542905,Somany Home Innovation Ltd
542906,Easun Capital Markets Ltd
542907,Prince Pipes and Fittings Ltd
542911,Assam Entrade Ltd
542918,Gian Life Care Ltd
542919,Artemis Medicare Services Ltd
542920,Sumitomo Chemical India Ltd
542921,ICICI Prudential Midcap 150 ETF
542922,Mirae Asset Nifty Next 50 ETF (MANXT50ETF)
542924,Janus Corporation Ltd
542931,Vardhan Capital & Finance Ltd
542932,Birla Tyres Ltd
542933,Universus Photo Imagings Ltd
542934,Chandra Bhagat Pharma Ltd
542935,ICL Organic Dairy Products Ltd
542938,Octavius Plantations Ltd
543064,Suven Pharmaceuticals Ltd
543065,SM Auto Stamping Ltd
543066,SBI Cards and Payment Services Ltd
