security_id,company_name,rate_of_growth,model,parameters,accuracy,precision,recall,f1_score,confusion matrix
500182,HERO MOTOCORP LTD.,0.002,rnn,"batch_size = 25, epochs = 75",0.5,0.4440993788819876,0.3583959899749373,0.3966712898751733,"[[292 179]
 [256 143]]"
500183,HFCL Ltd,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.5270049099836334,0.5560975609756098,0.3653846153846153,0.4410058027079303,"[[208  91]
 [198 114]]"
500183,HFCL Ltd,0.002,rnn,"batch_size = 32, epochs = 25",0.5008605851979346,0.5209302325581395,0.7272727272727273,0.6070460704607046,"[[ 67 206]
 [ 84 224]]"
500184,Himadri Speciality Chemical Ltd,0.002,cnn,"batch_size = 32, epochs = 50threshold = 0.5",0.5196759259259259,0.5302491103202847,0.3449074074074074,0.4179523141654978,"[[300 132]
 [283 149]]"
500184,Himadri Speciality Chemical Ltd,0.002,rnn,"batch_size = 25, epochs = 25",0.5227817745803357,0.5181598062953995,0.5181598062953995,0.5181598062953995,"[[222 199]
 [199 214]]"
500185,HINDUSTAN CONSTRUCTION CO.LTD.,0.002,rnn,"batch_size = 75, epochs = 25",0.5018050541516246,0.5372848948374761,0.6203090507726269,0.5758196721311476,"[[136 242]
 [172 281]]"
500185,HINDUSTAN CONSTRUCTION CO.LTD.,0.002,cnn,"batch_size = 32, epochs = 25threshold = 0.5",0.4668989547038327,0.5277777777777778,0.281183932346723,0.3668965517241379,"[[269 119]
 [340 133]]"
500186,HINDUSTAN OIL EXPLORATION CO.LTD.,0.002,rnn,"batch_size = 25, epochs = 50",0.5201037613488976,0.524904214559387,0.3577023498694517,0.4254658385093168,"[[264 124]
 [246 137]]"
500186,HINDUSTAN OIL EXPLORATION CO.LTD.,0.002,cnn,"batch_size = 25, epochs = 50threshold = 0.5",0.4781523096129838,0.4230769230769231,0.291005291005291,0.3448275862068966,"[[273 150]
 [268 110]]"
500187,HSIL LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = -3.0878077872387166e-16",0.496757457846952,0.496757457846952,1.0,0.6637781629116118,"[[  0 388]
 [  0 383]]"
500187,HSIL LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.4811320754716981,0.4890965732087227,0.4153439153439153,0.4492131616595136,"[[200 164]
 [221 157]]"
500189,Nxtdigital Ltd,0.002,cnn,"batch_size = 32, epochs = 25threshold = 0.4299999999999999",0.5071350164654226,0.5,0.2717149220489978,0.352092352092352,"[[340 122]
 [327 122]]"
500189,Nxtdigital Ltd,0.002,rnn,"batch_size = 25, epochs = 25",0.5402951191827469,0.5,0.182716049382716,0.267631103074141,"[[402  74]
 [331  74]]"
500193,HLV Ltd,0.002,rnn,"batch_size = 50, epochs = 50",0.4928478543563069,0.5492610837438424,0.5186046511627908,0.5334928229665072,"[[156 183]
 [207 223]]"
500193,HLV Ltd,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.509386733416771,0.5335365853658537,0.4227053140096618,0.4716981132075472,"[[232 153]
 [239 175]]"
500199,I G PETROCHEMICALS LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.4934131736526946,0.492822966507177,0.2452380952380952,0.327503974562798,"[[309 106]
 [317 103]]"
500199,I G PETROCHEMICALS LTD.,0.002,cnn,"batch_size = 32, epochs = 25threshold = 0.5",0.4982658959537572,0.4907161803713528,0.8809523809523809,0.6303236797274275,"[[ 61 384]
 [ 50 370]]"
500201,INDIA GLYCOLS LTD.,0.002,rnn,"batch_size = 50, epochs = 25",0.5063879210220673,0.5098522167487685,0.4780600461893764,0.4934445768772347,"[[229 199]
 [226 207]]"
